DHSID,minor_roads_count,minor_roads_length,nocars_roads_count,nocars_roads_length,small_roads_count,small_roads_length,major_roads_count,major_roads_length,links_roads_count,links_roads_length,unknown_roads_count,unknown_roads_length,minor_roads_nearest-osmid,minor_roads_nearestdist,nocars_roads_nearest-osmid,nocars_roads_nearestdist,small_roads_nearest-osmid,small_roads_nearestdist,major_roads_nearest-osmid,major_roads_nearestdist,links_roads_nearest-osmid,links_roads_nearestdist,unknown_roads_nearest-osmid,unknown_roads_nearestdist,all_roads_length,all_roads_count,all_roads_nearestdist
TG201300000241,778.0,518038.4692291247,594.0,329896.80673961894,27.0,8717.437473979846,39.0,33978.94851641907,8.0,43539.943730490726,0.0,0.0,372155949,0.04439660510754108,372171552,0.06234789821052575,372362898,0.20632698295346522,171809806,0.1717586594719369,690365460,0.7563705186983724,410309485,1.2866779402863013,934171.6056896334,1446.0,0.04439660510754108
TG201300000242,755.0,308749.5174329181,61.0,28123.323603719215,301.0,215406.3887820292,85.0,220601.22094994423,12.0,41184.647852349095,0.0,0.0,316562418,0.4076181044562813,567896321,0.4866478228237062,567896374,0.4854106204243518,183091772,0.45556349851945005,680278737,0.6737590971598079,873262814,0.8329384823950653,814065.0986209598,1214.0,0.4076181044562813
TG201300000243,732.0,401551.4888442259,2623.0,803330.4165479523,1183.0,635848.9145858927,11.0,25235.99442781264,0.0,0.0,0.0,0.0,248012552,0.003577295439036998,401763014,0.006642361047562336,405379311,0.0169601357312165,201110793,0.0446609950905511,685773665,0.18151049930880092,873262814,0.9392727310633969,1865966.8144058837,4549.0,0.003577295439036998
TG201300000244,27.0,18733.902649737516,1.0,267.8025227995296,9.0,1087.2278379421937,2.0,595.1724331559943,0.0,0.0,0.0,0.0,509445927,0.16604478363768943,1000593770,0.28241376573307914,373741165,0.2731079365017086,324048779,0.2295347975403798,579642902,0.3949999827202344,930159554,0.4681589170460334,20684.105443635235,39.0,0.16604478363768943
TG201300000245,58.0,43060.9846524712,42.0,14816.201608236554,31.0,4515.1820180933,11.0,7660.850012398163,0.0,0.0,0.0,0.0,220462326,0.8001951807057831,459659931,0.84274499005771,1008778873,0.8376597362807435,447746188,0.7767536393780698,644490866,1.1208681500172757,873262814,1.4834573097051913,70053.21829119921,142.0,0.7767536393780698
TG201300000246,967.0,561352.6977745554,55.0,16446.21385426118,253.0,278728.54869376204,183.0,381452.5657517721,11.0,44650.0768694697,0.0,0.0,956443106,0.8700556823438977,996635593,0.9253574328432319,996635608,0.8942313623944784,210274824,0.8075427524405144,976237867,0.9570925800362517,930159553,1.6380300888216153,1282630.1029438204,1469.0,0.8075427524405144
TG201300000247,5.0,1672.3131809151614,0.0,0.0,0.0,0.0,3.0,2112.034578118161,0.0,0.0,0.0,0.0,315922279,0.39650168082650294,732097190,0.41121592607879276,567896327,0.4050262406510165,183091772,0.39368908980253986,644490866,0.6603214979802988,873262814,0.8774212990795963,3784.3477590333223,8.0,0.39368908980253986
TG201300000248,9.0,8582.314892165708,18.0,6919.9984119260935,29.0,5913.074706921241,5.0,1346.368111088912,0.0,0.0,0.0,0.0,246412420,1.4585501458976982,460034143,1.4648098390649407,1008778873,1.4644150295486862,447746188,1.435177089492797,644490866,1.848661652799886,873262814,2.2268438975245224,22761.756122101953,61.0,1.435177089492797
TG201300000249,827.0,344018.36615558754,160.0,111623.45735133601,253.0,183203.89196651956,33.0,21039.24285726915,2.0,12637.762310654378,0.0,0.0,372155933,0.7086020377756148,361897527,0.7359437584484596,643546558,0.7405268404487267,171809806,0.598935058527752,690365461,1.1192286169981216,410309485,1.7149722647438213,672522.7206413667,1275.0,0.598935058527752
TG201300000250,183.0,84530.07358209428,430.0,111286.93813531878,63.0,28878.836061774684,11.0,4797.193459376212,0.0,0.0,0.0,0.0,183525869,0.0007881757807147265,511875009,0.0020423556235348267,537512731,0.0009895432699063731,373546160,0.005387743546715347,685762925,0.06902593232555217,410309485,0.12699175366707474,229493.04123856395,687.0,0.0007881757807147265
TG201300000251,684.0,417098.0286886998,266.0,213802.49233716002,115.0,35400.256480114505,14.0,10733.741092678916,1.0,1088.3911072948322,0.0,0.0,513247406,0.9457728689461062,917519956,1.0472152745224435,959176504,0.966682770084982,185503759,1.073598401862524,685773665,1.298527934787342,873262814,1.5958192938184328,678122.9097059482,1080.0,0.9457728689461062
TG201300000252,447.0,197484.55731039293,428.0,227871.08698908868,96.0,29702.63810914393,6.0,1937.4005823522343,0.0,0.0,0.0,0.0,220462326,0.7808889820254288,694541643,0.9251325737893916,406360379,0.8762461457208159,406141147,0.9383526318183253,665572253,1.1678051772957843,873262814,1.4691537935094408,456995.68299097783,977.0,0.7808889820254288
TG201300000253,869.0,536051.0371160891,102.0,78291.31352251973,46.0,70144.33465257037,16.0,15865.358342802192,0.0,0.0,0.0,0.0,800258540,0.8274628355236053,460034143,0.8247491899778511,853233196,0.8226336917482907,276210072,0.8362304703190785,644490866,1.187082022256701,873262814,1.4428420187074382,700352.0436339814,1033.0,0.8226336917482907
TG201300000254,11.0,3175.892624783417,2.0,375.5946076447018,0.0,0.0,6.0,10251.242163555376,0.0,0.0,0.0,0.0,513247406,0.9955392734318517,917519956,1.1326605733485466,511443805,1.0193876578511714,185503759,1.1545748762125785,685773665,1.3916549721356368,873262814,1.7316460926119563,13802.729395983495,19.0,0.9955392734318517
TG201300000255,131.0,19314.065303335265,55.0,10493.590362264411,3.0,317.4663980156961,12.0,7366.662595248122,0.0,0.0,0.0,0.0,246412420,1.478377454533146,460034143,1.4876956022097307,1008778873,1.4834315978684511,447746188,1.440641217419515,644490866,1.8315492073610162,873262814,2.2049357317898086,37491.78465886349,201.0,1.440641217419515
TG201300000256,8.0,1475.5017806183978,1.0,196.93966315431385,0.0,0.0,5.0,1379.6518695799869,0.0,0.0,0.0,0.0,953109865,0.11965345144765195,926831820,0.16803116585941466,862053195,0.12471668087706811,231554983,0.07445029435357932,680278737,0.33789935031717677,873262814,0.28877115555829297,3052.0933133526987,14.0,0.07445029435357932
TG201300000257,39.0,20069.534453653694,21.0,3800.4127271660286,11.0,1829.950032889759,1.0,89.24262285116092,0.0,0.0,0.0,0.0,220462326,0.7085769126564286,459659931,0.750750519650141,1008778873,0.746472144344811,447746188,0.6837168444132478,644490866,1.0231591056274274,873262814,1.3864250235646411,25789.139836560644,72.0,0.6837168444132478
TG201300000258,190.0,61173.902248082355,236.0,109085.12548966572,13.0,2139.5412738236387,9.0,15326.050306367146,0.0,0.0,0.0,0.0,403465900,0.013122308839054846,997038339,0.014744421795750707,407211060,0.00965823064785254,407209494,0.003644920434313265,685773665,0.2861556536331173,410309485,0.962781939174401,187724.61931793886,448.0,0.003644920434313265
TG201300000259,740.0,339177.6254032007,510.0,331275.46532913734,208.0,63029.07442821202,17.0,20444.07704774003,1.0,1088.3911072948322,0.0,0.0,525508981,0.05672233989023521,549700294,0.08301617998017256,579642933,0.08017252685815092,324048779,0.03618023797135133,579642902,0.08475796126259802,930159554,0.16108096552025958,755014.6333155849,1476.0,0.03618023797135133
TG201300000260,145.0,110800.4644482484,319.0,116864.42541077541,56.0,19065.491762984828,5.0,5724.969083779771,0.0,0.0,0.0,0.0,246412420,1.4474436908710036,460034143,1.4575945837843258,1008778873,1.4522131001106073,447746188,1.4058317887368779,644490866,1.7875193702031715,873262814,2.1565393834187967,252455.3507057884,525.0,1.4058317887368779
TG201300000261,1446.0,722925.4382966432,146.0,45330.79190583021,94.0,78916.05503745734,43.0,84779.30210384064,0.0,0.0,0.0,0.0,333640644,1.6324285408546613,358627704,1.6309602288673253,358627706,1.6365636678509619,210274824,1.6128058075785163,976237867,1.7039840887361433,930159553,2.2722594819414286,931951.5873437715,1729.0,1.6128058075785163
TG201300000262,14.0,9510.27149406571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372155949,0.2987652866814547,372171552,0.34897932333576925,372362898,0.4762248184609919,171809806,0.39567434531421736,690365460,1.0384715294637439,410309485,1.5751253968117307,9510.27149406571,14.0,0.2987652866814547
TG201300000263,936.0,569791.5001110916,76.0,61393.228767773675,243.0,321635.12346767675,215.0,417488.6497488839,12.0,57023.45907133049,0.0,0.0,509445927,0.9275242605517245,460034143,0.9748214327791019,853233196,0.971210597136723,260801647,0.9534374981330248,579642902,1.1422205566736208,930159554,1.2185231471227185,1427331.9611667565,1482.0,0.9275242605517245
TG201300000264,187.0,113335.24982914608,9.0,52462.73008272697,36.0,12105.170482737216,3.0,1196.0625831133214,0.0,0.0,0.0,0.0,316594780,0.062279071131809235,316528232,0.14550462392916158,382892192,0.1302156479122984,316570631,0.07050808016225121,680277521,0.25395813978708515,873262814,0.4775287886279773,179099.2129777236,235.0,0.062279071131809235
TG201300000265,667.0,495217.9721951497,202.0,63120.584084528935,79.0,50148.388846353955,14.0,29170.362978251338,0.0,0.0,0.0,0.0,209558786,0.09359051737900818,404302222,0.1853223073494673,231656821,0.12294332209187285,209552223,0.09389473989905442,331761934,0.21075896836930078,410309485,0.43871916374063175,637657.3081042839,962.0,0.09359051737900818
TG201300000266,983.0,373707.39094124833,96.0,60212.11506279777,70.0,60941.20310435401,33.0,81904.27511710282,3.0,41267.27013422131,0.0,0.0,209558786,0.0355744121691659,404302222,0.12915252441751318,231657271,0.06452512505325501,209552223,0.03713448869239479,331761934,0.1530116610973389,410309485,0.4438402640372544,618032.2543597242,1185.0,0.0355744121691659
TG201300000267,866.0,819417.1236082347,77.0,49041.039132588754,140.0,201228.1183616096,136.0,190541.7243704814,10.0,89103.44956470381,0.0,0.0,513247406,0.25450421041741744,914268075,0.40368024471362307,511443805,0.25746521699056246,286831206,0.4477009556192213,685773665,0.7600641351472796,873262814,1.449532291423663,1349331.4550376183,1229.0,0.25450421041741744
TG201300000268,29.0,34534.454009525856,3.0,1038.9450835078705,1.0,47.06998045943159,2.0,15781.93907970849,0.0,0.0,0.0,0.0,372532277,0.6350439726602277,358627704,0.6700130551557061,996635607,0.672335456414812,210274824,0.5764573540995023,976237867,0.6874153132661791,930159553,1.369045790452464,51402.40815320165,35.0,0.5764573540995023
TG201300000269,1.0,51.89139276364988,5.0,483.3871054481151,5.0,744.6725304010162,11.0,3933.652196917328,0.0,0.0,0.0,0.0,246412420,1.2841483805143266,460034143,1.2940474233512813,1008778873,1.2890146982341641,447746188,1.2441382664172205,644490866,1.632939658313605,873262814,2.0068732022715747,5213.603225530109,22.0,1.2441382664172205
TG201300000270,12.0,1822.0913149122575,0.0,0.0,3.0,402.34350117529857,0.0,0.0,0.0,0.0,0.0,0.0,220462326,0.31660156617235763,694541643,0.47797163410016635,406360379,0.4183561440831079,406141147,0.4818262216279153,665572253,0.7008792709928497,873262814,1.0012858801044053,2224.434816087556,15.0,0.31660156617235763
TG201300000271,37.0,10157.504340279702,0.0,0.0,0.0,0.0,3.0,1302.0552444572727,0.0,0.0,0.0,0.0,375060679,0.0016418744258596253,981629807,0.009842343879389844,981629808,0.009106524802342504,355369424,0.016188292131984933,690366365,0.046186496822197345,410309485,0.3354323757488398,11459.559584736975,40.0,0.0016418744258596253
TG201300000272,3543.0,1511003.4809784992,401.0,139613.1443634592,52.0,55361.60214030931,30.0,93489.83571597566,0.0,0.0,0.0,0.0,220462326,1.3287120640099177,460034143,1.3699039467292917,1008778873,1.3623684730425216,447746188,1.3094200033586436,644490866,1.6704142696093314,873262814,2.029393203924369,1799468.0631982433,4026.0,1.3094200033586436
TG201300000273,143.0,88610.81956630731,1626.0,590821.0818484778,588.0,1001701.1078578994,17.0,34656.96524181053,0.0,0.0,0.0,0.0,379991238,0.03587535958633087,431810464,0.06469430233119595,396308464,0.05794408517720558,379739430,0.022926479761814313,685762925,0.12751807079039723,410309485,0.14329749276979925,1715789.974514495,2374.0,0.022926479761814313
TG201300000274,3.0,16848.778851205934,0.0,0.0,1.0,187.96560616292635,10.0,7734.611047379978,0.0,0.0,0.0,0.0,372155933,0.738216490766564,892500785,0.7947698164938923,898440169,0.8367345931944519,171809806,0.6444659809807186,690365461,1.221090502036026,410309485,1.824997167658953,24771.355504748837,14.0,0.6444659809807186
TG201300000275,36.0,22574.713685193452,55.0,25805.742789982076,16.0,36364.36460701671,20.0,11970.587808896229,0.0,0.0,0.0,0.0,220462326,0.541172167495485,694541643,0.6098180006065145,406360379,0.5957767078346154,447746188,0.5853713882621464,644490866,0.879378336601619,873262814,1.231412881807278,96715.40889108847,127.0,0.541172167495485
TG201300000276,790.0,405886.5061480116,95.0,59835.93903665073,171.0,151774.0339568654,148.0,279134.96581092506,6.0,36324.61481013537,0.0,0.0,383932082,0.10237269140824005,923118338,0.12467890069727566,403544194,0.09162667509936713,325860722,0.17477273334913426,448723359,0.6164069233121879,873262814,0.4601302043540744,932956.0597625881,1210.0,0.09162667509936713
TG201300000277,244.0,92822.33044433409,363.0,167654.46131397894,145.0,99030.9642087745,14.0,17085.315330338406,0.0,0.0,0.0,0.0,220462326,1.160155841108921,694541643,1.2850106112041677,406360379,1.2472625039904104,447746188,1.2910582446309709,665572253,1.5439671123047134,873262814,1.8624034593978658,376593.07129742595,766.0,1.160155841108921
TG201300000278,54.0,24457.19000622467,60.0,11295.335547919489,43.0,15923.21832392057,9.0,6749.817701131418,0.0,0.0,0.0,0.0,379985178,0.003957738693843019,408788753,0.01945334145535011,379985072,0.003957738693843019,392999527,0.06158134509073416,519228786,0.18668905022470123,410309485,0.2695471404531498,58425.561579196146,166.0,0.003957738693843019
TG201300000279,20.0,4173.601094581524,5.0,1438.571567575615,16.0,3954.5434255495893,3.0,1116.364110153064,0.0,0.0,0.0,0.0,220462326,1.4670657228344768,459659931,1.5625991652438946,406360379,1.5426608726654463,447746188,1.4992579470703977,665572253,1.8367942977370644,873262814,2.1772242307853342,10683.080197859794,44.0,1.4670657228344768
TG201300000280,464.0,232720.63054473084,356.0,254943.17170870284,216.0,242263.71764328016,8.0,4155.502844665338,1.0,329.4719373136818,0.0,0.0,246412420,1.421125620382929,460034143,1.431159104927563,1008778873,1.4259384662318058,447746188,1.3801348330901717,644490866,1.7640062280426025,873262814,2.134475935792435,734412.4946786928,1045.0,1.3801348330901717
TG201300000281,50.0,48086.836178103455,20.0,2277.2697615393863,17.0,2741.425622867383,10.0,3902.9429051871657,0.0,0.0,0.0,0.0,510943123,0.007510907884039637,896295986,0.051569406155131496,409033636,0.013196528834438122,185504366,0.11126428543505619,665572253,0.43816705243711196,873262814,0.4740756010140031,57008.474467697386,97.0,0.007510907884039637
TG201300000282,842.0,474236.09088711557,168.0,41323.21162103488,29.0,56667.16463489717,54.0,77557.01971097171,6.0,122589.8683779703,0.0,0.0,220462326,0.9228318744390549,694541643,1.0345317942253116,406360379,1.0028006911773832,447746188,1.0314307824665334,665572253,1.2994013056747338,873262814,1.6328551567149465,772373.3552319896,1099.0,0.9228318744390549
TG201300000283,24.0,11463.425668188733,46.0,25202.11730214955,23.0,4507.932287724125,11.0,5840.223656320617,0.0,0.0,0.0,0.0,513247406,0.31193976685470753,914268075,0.464117585402707,511443805,0.32087020935221505,286831206,0.5094432562352842,685773665,0.8102888133086377,873262814,1.474896411290042,47013.69891438302,104.0,0.31193976685470753
TG201300000284,90.0,33019.65900981957,2.0,115.6091926612595,16.0,4061.5275308854357,9.0,2715.001871595338,0.0,0.0,0.0,0.0,220462326,1.528804158732178,694541643,1.6389850219143618,511443805,1.5647108927630726,447746188,1.5882145411046613,665572253,1.9060499877879906,873262814,2.2369635963698054,39911.7976049616,117.0,1.528804158732178
TG201300000285,13.0,13345.887145490493,3.0,320.9874606839058,4.0,1296.146864110738,3.0,16806.580785479902,0.0,0.0,0.0,0.0,198358903,0.0011010343878672256,842760247,0.0005930430181649236,848411238,0.010997220511779595,248291005,0.008275285385639005,364714103,0.16596964505573494,410309485,0.23419657135754696,31769.60225576504,23.0,0.0005930430181649236
TG201300000286,591.0,379462.2170795877,46.0,94877.30845812749,133.0,144551.74369998387,55.0,88979.44364140676,2.0,1858.6201392859928,0.0,0.0,333640644,1.536349765185922,358627704,1.543864410358734,358627706,1.5495503089649276,75570976,1.5421099909542553,976237867,1.6312923347784747,930159554,2.1530441599439056,709729.3330183917,827.0,1.536349765185922
TG201300000287,31.0,10508.68907680705,0.0,0.0,1.0,163.3029689593339,10.0,4198.982606392904,0.0,0.0,0.0,0.0,333640644,0.5537673223837517,358627704,0.569817877120451,368948780,0.572403851369303,260801611,0.5680359242291612,976237867,0.6829582233356439,930159553,1.1958672652936313,14870.974652159286,42.0,0.5537673223837517
TG201300000288,12.0,5534.211557064316,0.0,0.0,9.0,684.5493931897502,2.0,329.9908075696909,0.0,0.0,0.0,0.0,220795175,0.014785287251106026,896295986,0.14173621194844516,409033636,0.12374428682529359,185504366,0.15075807980766073,665572253,0.5185287189836459,873262814,0.5846215852931348,6548.7517578237575,23.0,0.014785287251106026
TG201300000289,112.0,53029.47526587313,12.0,6456.816853747114,18.0,5915.256177440267,3.0,616.5302155228692,0.0,0.0,0.0,0.0,509445927,0.27868399735232663,1000593770,0.3837503770148459,373741165,0.3727881492643414,324048779,0.33412334470256194,579642902,0.5000765921367839,930159554,0.5749122540975905,66018.07851258338,145.0,0.27868399735232663
TG201300000290,262.0,178143.3344407566,174.0,68052.07560907179,73.0,67560.50456394056,16.0,7647.166579041389,2.0,1040.0057847591174,0.0,0.0,333640644,0.828768592454511,358627704,0.8362961545066997,358627706,0.8419943865328873,75570976,0.8346491927817722,976237867,0.9336190222158137,930159553,1.4738759496020115,322443.08697756944,527.0,0.828768592454511
TG201300000291,6.0,1372.2642876324771,1.0,52.212341650516855,2.0,223.12029084001276,1.0,684.6159731320715,0.0,0.0,0.0,0.0,481109476,0.0007635034273097824,1015700026,0.06706212292240843,481109480,0.0037920363742953533,345633139,0.015164678383487323,680278737,0.22624441795130143,873262814,0.13654520103390083,2332.2128932550786,10.0,0.0007635034273097824
TG201300000292,232.0,81487.09321093041,126.0,108191.69920616044,13.0,15364.559444316203,12.0,5887.18619980804,0.0,0.0,0.0,0.0,316562418,0.03242687286026613,930318824,0.11129963383865485,406746235,0.06231575744762633,406746242,0.044477655571334686,680278737,0.18196288789990456,873262814,0.3848467869260823,210930.53806121508,383.0,0.03242687286026613
TG201300000293,51.0,28920.802559298238,7.0,798.096675679248,5.0,2829.618301039026,25.0,13806.362916030654,0.0,0.0,0.0,0.0,437558119,0.005197252260625204,437023181,0.015125340317352872,437560259,0.01579162063260056,184857061,0.018617261052779853,690365461,0.1416574325354644,410309485,0.7471710968562509,46354.88045204717,88.0,0.005197252260625204
TG201300000294,1197.0,363785.46446643135,56.0,24556.05261875391,94.0,206987.6556256312,131.0,298107.32448249613,16.0,92215.09231057363,0.0,0.0,333640644,1.2301741180441153,358627704,1.2245911313340183,358627706,1.2301594294772245,75570976,1.2224666156808774,976237867,1.2971284606439615,930159553,1.8885068638008617,985651.5895038863,1494.0,1.2224666156808774
TG201300000295,16.0,22970.44444322355,0.0,0.0,12.0,2834.43807406581,23.0,16183.530726799618,0.0,0.0,0.0,0.0,402326585,0.0007600395404420497,406586401,0.0021577013445300505,406846876,0.009046065354979404,404339140,0.048046043742455496,685773665,0.31795333828633465,410309485,0.8930722133961619,41988.41324408898,51.0,0.0007600395404420497
TG201300000296,943.0,578156.5637522253,71.0,96621.76239953286,179.0,278014.5550286194,155.0,247634.2479665101,7.0,39636.31371173488,0.0,0.0,358627691,0.5999256935355592,358627704,0.5943796594003001,358627706,0.5998639328041115,75570976,0.5921101332248081,976237867,0.6680627733925287,930159553,1.2811737173333049,1240063.4428586224,1355.0,0.5921101332248081
TG201300000297,21.0,1996.8771485087577,0.0,0.0,0.0,0.0,2.0,1300.6629411523313,0.0,0.0,0.0,0.0,665054603,0.01623126796182457,358501139,0.01756373176691283,361016396,0.02513770780156687,678545561,0.0104634532360569,690365460,0.09080056298568817,410309485,0.6326570649652733,3297.540089661089,23.0,0.0104634532360569
TG201300000298,106.0,29353.483569342206,112.0,48905.549990033884,91.0,29018.6053034876,13.0,5609.9632050313385,0.0,0.0,0.0,0.0,371212718,0.002826955285646169,948910249,0.021413449036391998,384373988,0.016065215104760652,371212724,0.007716217709853608,246673578,0.06556980149816379,410309485,0.029616553554491092,112887.60206789502,322.0,0.002826955285646169
TG201300000299,11.0,1709.5209481973422,0.0,0.0,7.0,2731.685922570311,3.0,31722.769035264682,0.0,0.0,0.0,0.0,440105246,0.0006076325556819875,439833885,0.017983809264752244,438199508,0.024010642625340695,276423989,0.028927874813624264,690368770,0.26152364983979703,930159553,0.4244813929274227,36163.975906032334,21.0,0.0006076325556819875
TG201300000300,43.0,30233.0336579919,53.0,28843.973494942853,22.0,55494.92588149268,3.0,417.1948708042578,0.0,0.0,0.0,0.0,849463309,0.018489713153099236,849652051,0.01609575599188836,849463298,0.0020372260837592995,362828076,0.01580190115905596,690365460,0.1558239871324967,410309485,0.6216876513868463,114989.1279052317,121.0,0.0020372260837592995
TG201300000301,1391.0,971500.0622460688,61.0,23174.424009139097,86.0,37177.22456137447,94.0,261080.75666849792,2.0,27181.052647763518,0.0,0.0,403544216,0.40220918451921434,923073822,0.43189266465628234,403544259,0.41077882282790945,231554983,0.363017170431792,667678998,0.6536491516639361,873262814,0.6368131393156108,1320113.520132844,1634.0,0.363017170431792
TG201300000302,290.0,472962.4493009569,1053.0,2152156.7844272847,620.0,524585.6975836478,14.0,20778.290738852258,1.0,10663.6930840616,0.0,0.0,393052937,0.014545099020045926,894631528,0.05166416233297889,384260717,0.0022455883537148592,218746984,0.09469683018412636,331761934,0.5068508506430172,873262814,0.2751585817624928,3181146.9151348034,1978.0,0.0022455883537148592
TG201300000303,161.0,72832.8209422987,70.0,20238.473508938026,16.0,6677.268078167003,4.0,5735.916358324913,0.0,0.0,0.0,0.0,996635594,0.41754857111803456,996635593,0.4483223531287239,775467792,0.4530694956278935,210274824,0.37355944132357705,976237867,0.4548595875986251,930159553,1.1443695846063318,105484.47888772865,251.0,0.37355944132357705
TG201300000304,30.0,21022.896557411288,0.0,0.0,3.0,407.98717436814496,13.0,20920.8836542476,0.0,0.0,0.0,0.0,246412420,1.1364996697223257,460034143,1.1460070674965182,1008778873,1.1415063370601843,447746188,1.0987834201317388,644490866,1.4948834933446786,873262814,1.8720267888980806,42351.76738602703,46.0,1.0987834201317388
TG201300000305,19.0,48262.67962740626,78.0,19962.753733892456,36.0,10481.58363070089,3.0,987.0700983167912,0.0,0.0,0.0,0.0,781818654,0.07509446528122936,776641427,0.09490856466813548,781820274,0.09036951530329544,40927231,0.1030646415136184,685773665,0.5034602652551914,410309485,1.1507314612225303,79694.08709031639,136.0,0.07509446528122936
TG201300000306,1560.0,480307.2015852332,138.0,47883.22008843915,43.0,37087.99915931126,33.0,58868.14317609639,0.0,0.0,0.0,0.0,220462326,1.3221545611409626,460034143,1.3439379926779746,1008778873,1.3369490825344412,447746188,1.285721509552789,644490866,1.6540035515381855,873262814,2.0175376464375434,624146.5640090801,1774.0,1.285721509552789
TG201300000307,74.0,30623.320882941178,1.0,196.23996928109375,101.0,51410.66784553698,3.0,11007.617412911977,0.0,0.0,0.0,0.0,513247406,1.4426448965366505,694541643,1.5792638773130778,511443805,1.4578332952647604,447746188,1.5598747982621566,665572253,1.8402124282205234,873262814,2.1566351980005316,93237.84611067122,179.0,1.4426448965366505
TG201300000308,303.0,123190.93479397989,482.0,121163.694193368,124.0,80184.81780354194,2.0,469.7107370675217,0.0,0.0,0.0,0.0,372155933,0.12197458360644313,372171552,0.14289077184412066,898440169,0.2940898141919156,171809806,0.19868624840170784,690365460,0.8219205240420128,410309485,1.372486713184242,325009.15752795734,911.0,0.12197458360644313
TG201300000309,11.0,11317.18226674089,21.0,12665.02981733454,14.0,4650.961344176851,0.0,0.0,0.0,0.0,0.0,0.0,333640644,1.2509037525255817,358627704,1.246656337385582,358627706,1.252242202625183,75570976,1.2445688518271014,976237867,1.32087480297225,930159553,1.9066604893813366,28633.17342825228,46.0,1.2445688518271014
TG201300000310,32.0,3886.526914644535,1.0,243.53164643062175,18.0,26005.966059245755,2.0,13969.318676240444,1.0,16157.20150558779,0.0,0.0,246412420,1.0842087786440204,460034143,1.0846823267686525,853233196,1.0859188169779912,447746188,1.088659171191925,644490866,1.4956545408536883,873262814,1.8392494513941797,60262.54480214915,54.0,1.0842087786440204
TG201300000311,574.0,406817.80590334267,187.0,92513.23155996279,65.0,47252.14312652058,22.0,30881.03346504654,0.0,0.0,0.0,0.0,402197066,0.39419576085860053,917519956,0.4749970874216334,959176504,0.3913126188080023,185503759,0.49873129231632024,685773665,0.7346022836762207,873262814,1.2398775218161668,577464.2140548726,848.0,0.3913126188080023
TG201300000312,86.0,69029.32980599193,81.0,43289.24925101448,115.0,21679.876287341707,2.0,1402.6512048564614,0.0,0.0,1.0,1364.90681234053,403544216,0.46308096843730373,923073822,0.4926995712010107,403544189,0.4721686728278464,231554983,0.42300174739820495,579642902,0.6521546178238073,873262814,0.6937357696306874,136766.0133615451,285.0,0.42300174739820495
TG201300000313,10.0,1189.420271565905,365.0,121640.76895877012,103.0,45654.70150075799,7.0,2290.10111573926,0.0,0.0,0.0,0.0,928658850,0.005584282633428362,931792018,0.001972180658327815,931820378,0.0033476160229167387,180761425,0.009791492017504512,690365461,0.05787528986803747,410309485,0.5581387458557957,170774.99184683326,485.0,0.001972180658327815
TG201300000314,774.0,676456.9228502075,73.0,47565.30687734507,223.0,338646.9394006775,132.0,182351.87940791383,6.0,9307.696122521385,0.0,0.0,372155933,1.6139810284333964,372171552,1.6646958186613152,996635608,1.6922817832628319,171809806,1.5643425637206225,976237867,1.8203306353585684,930159553,2.4854690882843182,1254328.7446586653,1208.0,1.5643425637206225
TG201300000315,21.0,41943.4363122483,2.0,567.5732061875822,2.0,1066.266337153404,12.0,19577.763341815185,0.0,0.0,0.0,0.0,48998102,0.0528461305106403,694541643,0.2529881009482617,406360379,0.1808834013880759,381164739,0.17978801356017485,665572253,0.3963830400057501,873262814,0.6799437883976336,63155.039197404476,37.0,0.0528461305106403
TG201300000316,99.0,49627.0565083583,0.0,0.0,31.0,45068.04553538032,9.0,2904.4451711656934,0.0,0.0,0.0,0.0,372155933,0.39682110156088846,372155959,0.46289618900608953,898440169,0.5255173512756156,171809806,0.330466420528397,690365460,0.9997594290241564,410309485,1.6043832445530026,97599.5472149043,139.0,0.330466420528397
TG201300000317,25.0,9404.863724890662,1.0,152.9761139777079,4.0,2682.2801249151216,1.0,189.74146601712624,0.0,0.0,0.0,0.0,372155933,0.44655736494258436,372171552,0.4994754161958641,898440169,0.6004929080679672,171809806,0.4167927294128552,690365460,1.1035371764822708,410309485,1.697151003696256,12429.861429800618,31.0,0.4167927294128552
TG201300000318,940.0,563012.731606891,97.0,68775.54728589205,229.0,268123.2236379083,168.0,277878.9509327238,7.0,19803.38603885703,0.0,0.0,333640644,1.1920888953959154,358627704,1.2051699194128418,368948780,1.2093587155324519,260801647,1.1995938579549126,976237867,1.3042081212857601,930159554,1.8083810960984363,1197593.8395022722,1441.0,1.1920888953959154
TG201300000319,26.0,7657.117590572554,53.0,61961.6568331469,29.0,18382.98517873411,3.0,831.6677685764137,0.0,0.0,0.0,0.0,374515398,0.015932612974065452,328624619,0.026180919881166425,330102421,0.019486213241901702,375032719,0.016716440392874166,685762925,0.06348304159858652,410309485,0.08483572391229456,88833.42737102997,111.0,0.015932612974065452
TG201300000320,18.0,3951.541704723505,0.0,0.0,6.0,11430.766017489805,6.0,1530.90518960154,0.0,0.0,0.0,0.0,220462326,1.6615901266487707,460034143,1.6779919686841644,1008778873,1.672693912328718,447746188,1.6261157179601484,976237867,1.9705514888693054,873262814,2.364489637944016,16913.21291181485,30.0,1.6261157179601484
