run_id,name,version,parent,group,model_name,model_type,project,gender_classification,gender,classification,aic,bic,centered_tss,condition_number,df_model,df_resid,ess,f_pvalue,fvalue,llf,mse_model,mse_resid,mse_total,rsquared,rsquared_adj,scale,ssr,uncentered_tss
0c15754ab652414bb482d94e60c1ceef,GH_2014_DHS_medium_all - sub - OLS,1.6.1,self,eqai,sub,OLS,GH_2014_DHS_medium_all,medium_all,all,medium,10157.268525365365,10242.263341125337,2762166491395.3384,261293007.06808773,20.0,402.0,2160686278710.601,1.7478085053415073e-119,72.20485942211133,-5057.634262682683,108034313935.53006,1496219434.5391476,6545418226.055305,0.7822433171358569,0.7714096513217205,1496219434.5391476,601480212684.7373,2763321293557.035
f56ccea5a541478391ac0043c9af7f5e,GH_2014_DHS_medium_all - sub-geo - OLS,1.6.1,self,eqai,sub-geo,OLS,GH_2014_DHS_medium_all,medium_all,all,medium,10155.629930580057,10216.340513265752,2762166491395.3384,13385468.521233352,14.0,408.0,2145771063464.1714,3.211441608903445e-123,101.45094647067394,-5062.814965290028,153269361676.01224,1510773107.6744292,6545418226.055305,0.7768434922907966,0.7691861611439121,1510773107.6744292,616395427931.1671,2763321293557.035
492aabfae2ea47a7923fa6876f478309,GH_2014_DHS_medium_all - all-geo - OLS,1.6.1,self,eqai,all-geo,OLS,GH_2014_DHS_medium_all,medium_all,all,medium,10034.526641594213,10151.900434786556,2762166491395.3384,1.3753295852977618e+16,28.0,394.0,2328880221408.116,6.171615980117954e-140,75.63284128048531,-4988.263320797107,83174293621.71843,1099711345.1452334,6545418226.055305,0.8431353535940034,0.8319876122250494,1099711345.1452334,433286269987.2219,2763321293557.035
637ef778c375419cbdc152b91f49d1c8,GH_2014_DHS_medium_all - sub-osm-all-geo - OLS,1.6.1,self,eqai,sub-osm-all-geo,OLS,GH_2014_DHS_medium_all,medium_all,all,medium,10157.268525365365,10242.263341125337,2762166491395.3384,261293007.06808773,20.0,402.0,2160686278710.601,1.7478085053415073e-119,72.20485942211133,-5057.634262682683,108034313935.53006,1496219434.5391476,6545418226.055305,0.7822433171358569,0.7714096513217205,1496219434.5391476,601480212684.7373,2763321293557.035
8b3b146ad0714a488c3aadf99080e4e3,GH_2014_DHS_medium_all - sub-osm - OLS,1.6.1,self,eqai,sub-osm,OLS,GH_2014_DHS_medium_all,medium_all,all,medium,10564.759931913475,10593.0915371668,2762166491395.3384,63244079.233585216,6.0,416.0,1078171618513.8208,6.754794500325923e-42,44.39041556524842,-5275.379965956738,179695269752.30347,4048064598.2728786,6545418226.055305,0.39033549276357005,0.3815422546784293,4048064598.2728786,1683994872881.5176,2763321293557.035
06585dcaaebf4d88aeab242957e1cb9f,GH_2014_DHS_medium_all - sub-osm-ntl - OLS,1.6.1,self,eqai,sub-osm-ntl,OLS,GH_2014_DHS_medium_all,medium_all,all,medium,10451.199164704809,10499.767630853365,2762166491395.3384,83244218.07427233,11.0,411.0,1504745188850.9434,2.0049756320125165e-63,44.71274022667749,-5213.5995823524045,136795017168.26758,3059419227.6019344,6545418226.055305,0.5447699092500413,0.5325861355316726,3059419227.6019344,1257421302544.395,2763321293557.035
bdc2e8af8952437d8aa128b5fd693969,GH_2014_DHS_medium_all - loc - OLS,1.6.1,self,eqai,loc,OLS,GH_2014_DHS_medium_all,medium_all,all,medium,10587.597462736789,10599.739579273928,2762166491395.3384,30.602615185573406,2.0,420.0,950819368340.4595,3.295224270718268e-39,110.23401578309569,-5290.798731368394,475409684170.22974,4312731245.368759,6545418226.055305,0.3442295644750012,0.3411068481153584,4312731245.368759,1811347123054.879,2763321293557.035
dd6a33b061254fa284040b0581453a2c,GH_2014_DHS_medium_all - all - OLS,1.6.1,self,eqai,all,OLS,GH_2014_DHS_medium_all,medium_all,all,medium,10063.442504863962,10464.132350589543,2762166491395.3384,1.2421399972464654e+16,98.0,324.0,2428951337597.426,2.386753314057673e-104,24.09977593510083,-4932.721252431981,24785217730.585976,1028441832.7096068,6545418226.055305,0.8793645658811879,0.8428760703761151,1028441832.7096068,333215153797.9126,2763321293557.035
c1f7532f3b1143f293a5f4c9c70048da,GH_2014_DHS_medium_all - all-osm - OLS,1.6.1,self,eqai,all-osm,OLS,GH_2014_DHS_medium_all,medium_all,all,medium,10366.449487420006,10657.860284311339,2762166491395.3384,1.2526630625880726e+16,71.0,351.0,1987233527607.0466,6.884193923637782e-63,12.677497639992547,-5111.224743710003,27989204614.183754,2207786221.619065,6545418226.055305,0.7194474097769443,0.6626974556292606,2207786221.619065,774932963788.2917,2763321293557.035
4e043d2aed2343659c08de498183bff1,GH_2014_DHS_medium_all - ntl - OLS,1.6.1,self,eqai,ntl,OLS,GH_2014_DHS_medium_all,medium_all,all,medium,10467.915731295228,10492.199964369505,2762166491395.3384,1839.6349308186127,5.0,417.0,1416417266029.3438,6.534428990434009e-63,87.77950435358449,-5227.957865647614,283283453205.8688,3227216367.7841597,6545418226.055305,0.5127921399530936,0.5069503190892218,3227216367.7841597,1345749225365.9946,2763321293557.035
9e05aa5807c24a858ead6596e19a487a,GH_2014_DHS_medium_all - all-osm-ntl - OLS,1.6.1,self,eqai,all-osm-ntl,OLS,GH_2014_DHS_medium_all,medium_all,all,medium,10340.421372405952,10652.069030192515,2762166491395.3384,1.2432034835739312e+16,76.0,346.0,2050504065148.5264,4.6933469164641094e-66,13.117440538468996,-5093.210686202976,26980316646.691135,2056827821.522578,6545418226.055305,0.7423535371731673,0.6857606725060017,2056827821.522578,711662426246.812,2763321293557.035
