wb_aid.na.sum,wdpa_iucn_cat_201704.na.categorical_count,wdpa_iucn_cat_201704.na.categorical_unprotected,wdpa_iucn_cat_201704.na.categorical_ia,wdpa_iucn_cat_201704.na.categorical_ib,wdpa_iucn_cat_201704.na.categorical_ii,wdpa_iucn_cat_201704.na.categorical_iii,wdpa_iucn_cat_201704.na.categorical_iv,wdpa_iucn_cat_201704.na.categorical_v,wdpa_iucn_cat_201704.na.categorical_vi,wdpa_iucn_cat_201704.na.categorical_not_applicable,wdpa_iucn_cat_201704.na.categorical_not_assigned,wdpa_iucn_cat_201704.na.categorical_not_reported,wdpa_iucn_cat_201704.na.categorical_mix,wdpa_iucn_cat_201704.na.count,viirs.2012.mean,viirs.2013.mean,viirs.2014.mean,viirs.2012.min,viirs.2013.min,viirs.2014.min,viirs.2012.max,viirs.2013.max,viirs.2014.max,viirs.2012.median,viirs.2013.median,viirs.2014.median,viirs.2012.sum,viirs.2013.sum,viirs.2014.sum,udel_precip_v501_mean.2012.mean,udel_precip_v501_mean.2013.mean,udel_precip_v501_mean.2014.mean,udel_precip_v501_sum.2012.sum,udel_precip_v501_sum.2013.sum,udel_precip_v501_sum.2014.sum,udel_air_temp_v501_mean.2012.mean,udel_air_temp_v501_mean.2013.mean,udel_air_temp_v501_mean.2014.mean,srtm_slope_500m.na.mean,srtm_elevation_500m.na.mean,ltdr_avhrr_ndvi_v5_yearly.2012.mean,ltdr_avhrr_ndvi_v5_yearly.2013.mean,ltdr_avhrr_ndvi_v5_yearly.2014.mean,esa_landcover.2012.categorical_count,esa_landcover.2012.categorical_mosaic_cropland,esa_landcover.2012.categorical_rainfed_cropland,esa_landcover.2012.categorical_urban,esa_landcover.2012.categorical_no_data,esa_landcover.2012.categorical_bare_areas,esa_landcover.2012.categorical_sparse_vegetation,esa_landcover.2012.categorical_water_bodies,esa_landcover.2012.categorical_grassland,esa_landcover.2012.categorical_forest,esa_landcover.2012.categorical_wetland,esa_landcover.2012.categorical_shrubland,esa_landcover.2012.categorical_irrigated_cropland,esa_landcover.2012.categorical_snow_ice,esa_landcover.2013.categorical_count,esa_landcover.2013.categorical_mosaic_cropland,esa_landcover.2013.categorical_rainfed_cropland,esa_landcover.2013.categorical_urban,esa_landcover.2013.categorical_no_data,esa_landcover.2013.categorical_bare_areas,esa_landcover.2013.categorical_sparse_vegetation,esa_landcover.2013.categorical_water_bodies,esa_landcover.2013.categorical_grassland,esa_landcover.2013.categorical_forest,esa_landcover.2013.categorical_wetland,esa_landcover.2013.categorical_shrubland,esa_landcover.2013.categorical_irrigated_cropland,esa_landcover.2013.categorical_snow_ice,esa_landcover.2014.categorical_count,esa_landcover.2014.categorical_mosaic_cropland,esa_landcover.2014.categorical_rainfed_cropland,esa_landcover.2014.categorical_urban,esa_landcover.2014.categorical_no_data,esa_landcover.2014.categorical_bare_areas,esa_landcover.2014.categorical_sparse_vegetation,esa_landcover.2014.categorical_water_bodies,esa_landcover.2014.categorical_grassland,esa_landcover.2014.categorical_forest,esa_landcover.2014.categorical_wetland,esa_landcover.2014.categorical_shrubland,esa_landcover.2014.categorical_irrigated_cropland,esa_landcover.2014.categorical_snow_ice,distance_to_coast_236.na.mean,dist_to_water.na.mean,accessibility_to_cities_2015_v1.0.mean,onshore_petroleum_v12.na.mean,globalwindatlas_windspeed.na.mean,globalsolaratlas_pvout.na.mean,gemdata_201708.na.sum,gdp_grid.na.sum,distance_to_gold_v12.na.mean,distance_to_gemdata_201708.na.mean,distance_to_drugdata_201708.na.mean,dist_to_onshore_petroleum_v12.na.mean,diamond_distance_201708.na.mean,diamond_binary_201708.na.mean,ambient_air_pollution_2013_o3.2013.mean,ambient_air_pollution_2013_fus_calibrated.2013.mean,worldpop_pop_count_1km_mosaic.2012.mean,worldpop_pop_count_1km_mosaic.2013.mean,worldpop_pop_count_1km_mosaic.2014.mean,modis_lst_mod11c3_006_day_annual_mean.2012.mean,modis_lst_mod11c3_006_day_annual_mean.2013.mean,modis_lst_mod11c3_006_day_annual_mean.2014.mean,DHSID
1395452.07422,65,65,0,0,0,0,0,0,0,0,0,0,0,66.1699981689,0.0,0.0,0.0038273818326,0.0,0.0,0.0,0.0,0.0,0.273350059986,0.0,0.0,0.0,0.0,0.0,1.43016266823,100.46514762959485,89.08795158597381,91.55392833085745,24.029999462887645,21.837999511882664,22.00199950821698,28.23535215626373,28.339501167451697,28.539501167451697,0.72889646232,149.945286826,4308.20923339,4472.95988373,4403.7966153,832,63,25,0,0,0,0,0,0,736,0,8,0,0,832,63,25,0,0,0,0,0,0,736,0,8,0,0,832,63,25,0,0,0,0,0,0,736,0,8,0,0,313260.64632,17140.0450774,121.455679669,0.0,3.48067179918,3.96010645619,0.0,3.10744643211,214417.414229,501554.347343,66910.0886114,638918.344699,167474.11926,0.0,78.6586179702,34.8710986706,36.9556129688,35.6893198629,33.9536670812,303.424470493,305.750374138,306.969502841,GH201400000021
3979634.00849,65,65,0,0,0,0,0,0,0,0,0,0,0,66.6500015259,0.0601327579875,0.060619878618,0.0415991510707,0.0,0.0,0.0,2.02794790268,1.72232294083,1.21339046955,0.0,0.0,0.0,22.6190338135,22.8427524567,15.7152109146,87.53149862023126,83.46494787279875,87.45572986615106,31.54299929495901,30.115999326854947,31.587999293953178,27.693794233665713,27.71353850711911,27.859384478642653,0.635981830145,261.426402159,3469.23662418,3557.42228013,3386.37160866,841,551,258,0,0,0,0,0,0,0,0,29,3,0,841,551,258,0,0,0,0,0,0,0,0,29,3,0,841,552,258,0,0,0,0,0,0,0,0,28,3,0,599027.021775,3707.21329141,56.4814796517,0.0,2.92199583568,4.29996144519,0.0,2.7618432045,160806.19847,810974.423405,304135.082224,968494.859274,253035.355296,0.0,60.9702934254,30.8081895264,91.4945030123,92.0610507558,90.5177345288,307.405946307,309.717588134,309.293343751,GH201400000022
1014119.97036,10,10,0,0,0,0,0,0,0,0,0,0,0,11.0200004578,1.638816917,1.7992829615,2.20072816361,0.0,0.205027371645,0.261520296335,7.21559476852,7.31718921661,9.11942577362,1.04252481461,1.34389233589,1.59548771381,97.4104919434,107.094558716,130.907928467,99.71666666666667,90.13333333333334,102.72500000000001,11.965999732539057,10.81599975824356,12.32699972447008,26.333333333333332,26.458333333333332,26.683333333333334,0.827753753149,308.1147601,6298.88735756,6605.71173786,6802.68373546,133,8,44,80,0,0,0,0,0,0,0,1,0,0,133,8,43,81,0,0,0,0,0,0,0,1,0,0,133,8,42,82,0,0,0,0,0,0,0,1,0,0,267950.550671,93930.2759907,1.13551181707,0.0,3.94410435205,3.65893450007,0.0,15.1234197617,132393.150465,720287.475327,70625.7495146,823409.793473,140876.017632,0.0,67.7800674438,20.7664028548,790.873313914,814.026988306,771.871532994,300.70444671,301.298542997,300.593174489,GH201400000023
2043621.57317,65,64,0,0,0,0,0,0,0,0,0,1,0,66.6100006104,0.0,0.00799663009261,0.0112702773967,0.0,0.0,0.0,0.0,0.499500602484,0.596404135227,0.0,0.0,0.0,0.0,3.01843357086,4.25411128998,87.2987231648641,85.96381223004111,70.26869185122715,20.791999535262583,20.7839995354414,16.875999622792005,28.689570692295757,28.691686892326793,28.97708586154085,0.547705624579,168.955004112,3462.23891284,3752.69606741,3601.53525186,839,150,174,0,0,0,0,0,0,94,0,421,0,0,839,150,174,0,0,0,0,0,0,94,0,421,0,0,839,150,174,0,0,0,0,0,0,94,0,421,0,0,560445.546388,35602.3918939,59.2856113921,0.0,2.73441382522,4.25592505028,0.0,4.24096107483,193285.651405,667837.819546,269244.097455,835181.691759,110320.857837,0.0,62.7593213825,29.1303798894,44.785604148,46.9693765693,47.9810182643,308.642724204,310.077693554,309.829919553,GH201400000024
439150.18553,9,9,0,0,0,0,0,0,0,0,0,0,0,11.0400009155,0.407477268873,0.638173672527,0.467609413322,0.0,0.0,0.0,1.8344604969,3.10905861855,1.952054739,0.215969800949,0.344546079636,0.322312831879,24.5941848755,38.4568748474,28.2184581757,105.49166666666666,101.16666666666667,108.38333333333334,NA,NA,NA,26.7,27.083333333333332,27.208333333333336,0.840188339076,54.7485103056,4995.08631843,4978.7002394,5421.49481602,130,0,124,6,0,0,0,0,0,0,0,0,0,0,130,0,124,6,0,0,0,0,0,0,0,0,0,0,130,0,124,6,0,0,0,0,0,0,0,0,0,0,27360.0639897,27360.0639897,10.3318351067,0.0,3.62174685769,3.59010840733,0.0,9.92963218689,73548.3586589,556460.12238,49060.4414786,600246.539411,43779.2243549,0.0,62.5471703715,21.5779254319,464.487759143,467.725041718,473.577757258,302.291520129,303.242590535,302.136286101,GH201400000025
1610969.60757,64,64,0,0,0,0,0,0,0,0,0,0,0,65.8199996948,0.00891798197769,0.00847036097521,0.0206828341418,0.0,0.0,0.0,0.357121556997,0.475198447704,0.485877215862,0.0,0.0,0.0,3.29266738892,3.15690279007,7.65444135666,93.61944444444445,82.00833333333333,95.84444444444445,25.317999434098603,24.27999945729971,26.01199941858649,26.791666666666664,27.244444444444447,27.327777777777783,2.4587674928,196.023673586,6262.15035427,6228.41362609,6037.06094543,828,0,828,0,0,0,0,0,0,0,0,0,0,0,828,0,828,0,0,0,0,0,0,0,0,0,0,0,828,0,828,0,0,0,0,0,0,0,0,0,0,0,49651.5938496,49651.5938496,36.155346236,0.0,3.69514783646,3.75781827142,0.0,7.54348897934,40883.7863111,531459.861058,16846.0418823,585251.720735,32740.8375797,0.0,64.4867703245,20.3228441735,120.453052588,122.955409097,119.869216903,301.269960097,301.775384901,301.610259981,GH201400000026
1407920.6954,64,64,0,0,0,0,0,0,0,0,0,0,0,66.1100006104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.16363776146262,90.08313685573523,95.14047775279744,24.689999448135495,22.3319995008409,23.271999479830264,28.211137672665817,28.32502173218112,28.458355065514457,0.808869012603,127.456835067,4508.76965117,4755.05561118,4469.95007553,834,372,178,0,0,0,0,0,0,161,0,123,0,0,834,372,178,0,0,0,0,0,0,161,0,123,0,0,834,372,178,0,0,0,0,0,0,161,0,123,0,0,305190.394102,25141.9394442,69.0839472126,0.0,3.6616840472,3.9406967853,0.0,2.32219481468,229076.029044,466804.164314,90569.2357683,606964.646397,179647.125595,0.0,79.008025385,37.2998874626,95.8119105029,88.7665869351,90.1016361858,303.894794741,304.68840306,305.809113086,GH201400000027
7701695.32471,64,64,0,0,0,0,0,0,0,0,0,0,0,65.7699890137,4.92635024162,6.06755815689,6.80993961216,0.0,0.0,0.0,15.3708314896,16.5900344849,18.2975730896,4.07586669922,5.31902122498,6.4580540657,1813.58520508,2233.86181641,2506.5144043,69.875,43.69166666666668,70.76666666666667,33.53999925032258,20.97199953123927,33.967999240756036,26.975,27.56666666666667,27.56666666666667,0.800315205118,69.9485446695,3032.70419741,3001.28881348,3567.83456567,831,75,500,238,0,0,0,0,0,6,0,12,0,0,831,75,500,238,0,0,0,0,0,6,0,12,0,0,831,75,500,238,0,0,0,0,0,6,0,12,0,0,19966.6206181,19966.8104989,3.9327756413,0.0,4.01769244022,3.77382374656,0.0,202.166397095,77353.59478,500032.721075,12958.8369737,544680.170489,77203.8326388,0.0,63.9900436401,22.6538083386,733.99176798,775.924508298,804.811550869,305.64694067,308.089338424,305.96243141,GH201400000028
330705.838695,10,10,0,0,0,0,0,0,0,0,0,0,0,10.970000267,2.76030817367,3.49443428868,3.65786037223,0.437346100807,0.546794712543,0.49996510148,6.03828573227,7.46316576004,7.71765041351,2.63252711296,3.03491377831,3.26468777657,164.221115112,208.283737183,218.111419678,115.76666666666667,124.41666666666667,104.79166666666667,13.891999689489603,14.929999666288495,12.574999718926847,26.31666666666667,26.308333333333334,26.78333333333333,1.03192590381,228.871923778,6403.08779738,6446.16071385,6818.74999986,133,0,75,58,0,0,0,0,0,0,0,0,0,0,133,0,73,60,0,0,0,0,0,0,0,0,0,0,133,0,72,61,0,0,0,0,0,0,0,0,0,0,156915.466721,59653.0186518,20.7327338201,0.0,3.28489752199,3.69577280077,0.0,30.92811203,7891.311581,581812.735459,16842.5108152,663029.513628,50482.1571765,0.0,67.4744839129,22.3722858338,589.713235122,637.183285814,573.001563322,300.565860391,302.051793653,300.889857145,GH201400000029
1726356.50309,62,62,0,0,0,0,0,0,0,0,0,0,0,66.1299972534,0.00448616267755,0.0113221250891,0.00763076870522,0.0,0.0,0.0,0.385081082582,0.476711273193,0.258542507887,0.0,0.0,0.0,1.63577795029,4.18893527985,2.85701036453,111.68608345789345,111.11539067132603,107.7515886894175,40.206999101303516,40.00099910590798,38.79099913295359,26.188878253035934,26.11942955425031,26.508333333333333,1.39312834047,225.269750026,5306.53470513,5396.13983538,5301.75556762,833,248,357,0,0,0,0,0,0,228,0,0,0,0,833,248,357,0,0,0,0,0,0,228,0,0,0,0,833,248,357,0,0,0,0,0,0,228,0,0,0,0,263715.771292,82146.267818,28.2492454617,0.0,4.3605137264,3.87581464445,0.0,4.93343019485,105893.496384,618536.637407,0.0,724776.956899,102983.422014,0.0,68.5632282765,22.1768292443,110.080480798,114.449921236,106.668477355,303.01887781,303.355332134,304.583250157,GH201400000030
1382414.8618,64,64,0,0,0,0,0,0,0,0,0,0,0,65.9800033569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.68055555555556,93.12222222222222,100.15,50.02999888174236,44.68999900110066,47.689998934045434,28.086111111111112,28.22222222222222,28.294444444444444,0.968396226724,120.113766862,4060.79089954,4459.86051459,4306.01006115,833,348,342,0,0,0,0,37,0,24,0,82,0,0,833,352,342,0,0,0,0,37,0,24,0,78,0,0,833,352,342,0,0,0,0,37,0,24,0,78,0,0,257856.084556,4549.13941827,76.8555786427,0.0,3.67524808282,3.86901694943,0.0,2.65886425972,206816.181999,437496.384441,80723.1134882,568935.312368,156243.96291,0.0,77.2615598679,27.7213362346,56.8405627859,60.7059443111,61.7316272779,302.467059327,303.189085005,304.56315223,GH201400000031
3356264.25576,61,61,0,0,0,0,0,0,0,0,0,0,0,65.6699981689,0.0345067112612,0.0609571123066,0.0443152342196,0.0,0.0,0.0,0.875587046146,1.35433924198,1.2053694725,0.0,0.0,0.0,12.5577487946,22.1562461853,16.0633773804,96.2797619047619,87.58095238095237,99.37380952380951,35.90099919755012,32.9249992640689,37.02899917233735,27.485714285714284,27.73333333333333,27.702380952380953,0.654437969791,21.4168484163,4202.28680714,4337.34981901,4910.14929922,831,141,496,0,0,0,0,36,0,6,0,39,113,0,831,141,496,0,0,0,0,36,0,6,0,39,113,0,831,141,496,0,0,0,0,36,0,6,0,39,113,0,18701.1834431,18701.1834431,37.5470592664,0.0,3.92286287365,3.70280759712,0.0,3.82534456253,175169.502564,371497.033331,83221.4912091,421211.32416,193545.37173,0.0,69.1921517319,14.9072084503,182.73711711,179.706554987,182.359070771,304.281733532,304.768247167,304.542538369,GH201400000032
1682526.17006,65,56,0,0,0,0,0,0,0,0,0,9,0,65.8400039673,0.0204438260583,0.0295295973797,0.0210428895026,0.0,0.0,0.0,1.00108480453,1.29892361164,0.847620069981,0.0,0.0,0.0,7.50941562653,10.8391637802,7.72431659698,120.00833333333334,118.06666666666666,111.70833333333331,57.60399871245026,56.67199873328209,53.619998801499605,26.91666666666667,27.183333333333334,27.391666666666666,2.35225643706,237.940992492,6182.86916623,6582.15385289,6526.05916103,827,189,617,7,0,0,0,0,0,14,0,0,0,0,827,189,617,7,0,0,0,0,0,14,0,0,0,0,827,189,617,7,0,0,0,0,0,14,0,0,0,0,119882.47302,40575.9247936,41.4297160296,0.0,2.96324936994,3.63807807801,0.0,3.42216110229,32926.5563374,547839.119114,16493.4104589,622454.058999,30948.8831496,0.0,67.7712854524,27.178587766,114.400294829,111.117256585,114.885969849,299.205660196,299.967013494,299.75557889,GH201400000033
1431505.57388,64,64,0,0,0,0,0,0,0,0,0,0,0,65.8399963379,0.00229322995076,0.0,0.000844575338655,0.0,0.0,0.0,0.237057372928,0.0,0.218779787421,0.0,0.0,0.0,0.855777621269,0.0,0.315174341202,111.8,105.40416666666667,105.37083333333334,26.831999400258063,25.296999434567986,25.288999434746803,27.483333333333334,27.75,27.820833333333333,0.685765980006,94.3150324317,4057.19189442,4301.55180372,3959.44855147,830,43,182,0,0,0,0,123,0,282,0,200,0,0,830,43,182,0,0,0,0,123,0,282,0,200,0,0,830,43,182,0,0,0,0,123,0,282,0,200,0,0,132900.820791,1929.94573843,245.095081053,0.0,3.25148246973,3.9048638316,0.0,3.16571879387,101220.751971,444057.787962,41720.5714009,534139.570159,95539.7896142,0.0,71.0896722373,22.1590920764,56.4610791368,51.9840763043,54.0953012992,301.483067815,302.716559587,303.445209154,GH201400000034
15046460.9101,9,9,0,0,0,0,0,0,0,0,0,0,0,10.9499998093,11.9449784874,14.1004894032,15.5462251099,2.60130000114,2.52414226532,3.23859238625,25.295211792,28.3203544617,29.4700279236,11.7414798737,14.8571863174,15.6821594238,704.736572266,830.823974609,916.559020996,69.875,43.69166666666668,70.76666666666667,NA,NA,NA,26.975,27.56666666666667,27.56666666666667,0.724962772007,21.7601386744,1517.22967605,1315.32249,2003.99781092,133,0,0,106,0,0,0,26,0,0,0,1,0,0,133,0,0,107,0,0,0,25,0,0,0,1,0,0,133,0,0,107,0,0,0,25,0,0,0,1,0,0,2420.57715233,2420.73700414,0.0,0.0,5.1510408071,4.11129050651,0.0,82.0583114624,92703.6574614,509487.238987,33137.0772994,547217.670753,84602.4451428,0.0,63.0500411987,28.6684102545,8380.67994636,8928.56835725,9151.18698171,305.554124558,306.876910025,305.591671998,GH201400000035
554858.7909,10,10,0,0,0,0,0,0,0,0,0,0,0,10.9500007629,1.01633227566,1.39057937344,1.45323727079,0.0,0.224128827453,0.259550154209,3.68890786171,5.08084058762,5.0367808342,0.443937003613,0.656795680523,0.695922970772,61.2138214111,83.7127151489,87.4345397949,104.18611111111112,107.65277777777779,109.82777777777778,NA,NA,NA,26.64722222222222,26.95833333333333,27.11388888888889,0.681559930936,79.5628433552,5656.97361035,5635.93898217,5837.66237135,133,0,119,14,0,0,0,0,0,0,0,0,0,0,133,0,116,17,0,0,0,0,0,0,0,0,0,0,133,0,116,17,0,0,0,0,0,0,0,0,0,0,43123.7473779,43123.7473779,51.8422016303,0.0,3.50593565711,3.5929723914,0.0,14.0058450699,80440.8425282,593282.499403,79760.965506,639871.653269,38164.3163228,0.0,62.0405379953,29.0497201976,652.06407776,729.413925828,764.1076945,300.574387625,301.137660651,300.725660722,GH201400000036
1919873.05601,63,32,0,0,0,0,0,0,0,0,0,31,0,65.8199920654,0.0140619014957,0.0148735773728,0.0107022616999,0.0,0.0,0.0,0.898043632507,0.785393774509,0.6223051548,0.0,0.0,0.0,5.24273633957,5.54535341263,3.99014759064,101.575,120.62500000000001,112.71666666666668,24.37799945510924,28.949999352917075,27.05199939534068,26.541666666666668,26.708333333333332,26.925000000000004,0.90941654732,154.27763204,6389.31606885,6409.35630445,6400.91501309,832,166,610,0,0,0,0,0,0,56,0,0,0,0,832,166,610,0,0,0,0,0,0,56,0,0,0,0,832,166,610,0,0,0,0,0,0,56,0,0,0,0,57045.2157581,57045.2157581,96.0039917847,0.0,3.3160523291,3.62839689555,0.0,2.08476638794,65524.1074647,596874.729423,81895.9442368,647970.783004,27619.8440545,0.0,62.5014458944,14.5656031948,76.3100962667,79.1556532373,72.3392327259,299.594081066,301.079682822,300.118843445,GH201400000037
8337610.0472,10,10,0,0,0,0,0,0,0,0,0,0,0,11.0000009537,9.24757530599,11.458640986,11.3454258703,1.94365239143,2.21772360802,2.56988620758,15.4209280014,18.6854610443,17.2836856842,9.55418682098,11.38829422,11.595448494,548.654541016,680.040283203,672.876403809,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386486955485,12.8534526528,2849.00301412,2252.8992474,2504.45635168,133,1,25,105,0,0,0,0,0,0,0,2,0,0,133,1,25,105,0,0,0,0,0,0,0,2,0,0,133,1,25,105,0,0,0,0,0,0,0,2,0,0,5372.02773701,5372.02773701,0.00512821907039,0.0,3.99521423741,3.79329505315,0.0,100.050994873,34640.3105244,704300.905037,194553.828528,737719.677285,11160.2661766,0.0,58.9546878619,30.5064452992,5216.43626858,5527.31853801,5616.7418942,303.709436758,303.967297072,304.282063186,GH201400000038
321265.603469,11,11,0,0,0,0,0,0,0,0,0,0,0,11.0500001907,1.47267795981,1.8254093377,1.7184041518,0.0,0.0,0.0,7.26400899887,8.69668865204,7.65164518356,0.376007795334,0.580059885979,0.702755153179,88.7254638672,109.979827881,103.575904846,91.69166666666666,75.64166666666665,68.43333333333332,11.002999754063785,9.07699979711324,8.211999816447497,28.374999999999996,28.591666666666665,28.79166666666666,0.550728624932,161.31721518,3853.27758615,4058.8706896,3580.70062696,134,37,71,9,0,0,0,0,0,0,0,2,15,0,134,37,71,9,0,0,0,0,0,0,0,2,15,0,134,37,71,9,0,0,0,0,0,0,0,2,15,0,445631.460402,17758.1435224,2.95857050968,0.0,3.5615351958,4.15527674986,0.0,9.65718841553,286550.184015,568300.470044,176131.283354,727295.562905,174288.232655,0.0,72.7111494276,26.1343676054,448.412178828,485.585529664,467.906638978,306.730057471,308.709827587,308.80815047,GH201400000039
379388.79262,10,10,0,0,0,0,0,0,0,0,0,0,0,10.9600000381,0.449884529755,0.50669313923,0.506875387615,0.0,0.0,0.0,1.81909120083,2.18837738037,1.82757616043,0.194380730391,0.250259011984,0.276411652565,27.0427474976,30.4674949646,30.4672451019,107.7,99.96666666666665,103.68333333333334,12.92399971112609,11.995999731868505,12.441999721899629,27.274999999999995,27.566666666666663,27.575,5.79647774605,220.074365002,5348.21975325,5993.36462949,5257.79918855,133,2,120,4,0,0,0,0,0,7,0,0,0,0,133,2,120,4,0,0,0,0,0,7,0,0,0,0,133,2,120,4,0,0,0,0,0,7,0,0,0,0,84535.6514435,9540.18884739,39.4788804457,0.0,3.90925845498,3.77380466591,0.0,5.03422832489,104663.965687,424280.99567,25440.4028502,497731.733809,125279.795748,0.0,70.3000411987,23.1349015013,122.785839924,121.629338613,132.340315652,300.493512049,301.713868512,300.850043374,GH201400000040
2333925.89272,64,64,0,0,0,0,0,0,0,0,0,0,0,65.7600021362,0.0592622942719,0.092932034672,0.0742047495779,0.0,0.0,0.0,1.29526162148,1.56481587887,1.65658891201,0.0,0.0,0.0,21.9381713867,34.2731590271,27.4569587708,69.05833333333334,98.53333333333333,91.25833333333334,24.86099944431335,35.47199920713902,32.85299926567822,27.15,27.333333333333332,27.508333333333333,0.783673415393,37.1661545384,6402.06610956,6200.30867239,6581.40399395,831,2,801,5,0,0,0,14,0,3,0,6,0,0,831,2,801,5,0,0,0,14,0,3,0,6,0,0,831,2,800,6,0,0,0,14,0,3,0,6,0,0,16526.9072634,16526.9072634,16.3619203638,0.0,4.11879545213,3.59908436874,0.0,45.7569732666,96268.2568577,608224.391886,100012.656663,647167.909746,65718.5099424,0.0,61.3386940238,27.1844347893,227.348552181,228.393326616,254.331811029,300.732056761,302.6641457,300.119020703,GH201400000041
249593.563109,10,10,0,0,0,0,0,0,0,0,0,0,0,10.9899997711,0.69844826508,0.799858072124,0.823275798403,0.0,0.0,0.0,2.3003282547,2.89764022827,2.44394874573,0.495310425758,0.569489598274,0.587605416775,41.5792999268,47.6699295044,49.072429657,115.44166666666668,101.56666666666668,100.175,NA,NA,NA,25.683333333333334,26.083333333333336,26.125,0.721643833894,206.77196999,6160.42177381,6150.30612649,6155.22279054,131,0,129,2,0,0,0,0,0,0,0,0,0,0,131,0,129,2,0,0,0,0,0,0,0,0,0,0,131,0,128,3,0,0,0,0,0,0,0,0,0,0,79836.8036128,39828.3325896,3.91697360765,0.0,2.92589169462,3.74342849423,0.0,19.1706027985,25660.0414699,505607.747433,0.0,570502.891861,44679.6815536,0.0,67.3339411414,23.6158666481,616.236560918,625.515954356,689.861952207,300.388690472,300.621969693,300.233928568,GH201400000042
393051.634105,10,10,0,0,0,0,0,0,0,0,0,0,0,10.9399995804,1.45302449861,1.70584379628,1.86609613296,0.0,0.0,0.0,8.61863327026,8.24499988556,8.54952430725,0.741648256779,0.871385931969,1.00786375999,85.7380218506,100.866989136,110.261367798,113.00000000000001,111.41666666666667,112.20833333333333,13.559999696910381,13.369999701157212,13.464999699033797,27.675,27.875,27.891666666666666,0.759090668966,166.026329124,6032.89192262,6574.74771535,6174.55834127,135,31,72,32,0,0,0,0,0,0,0,0,0,0,135,31,72,32,0,0,0,0,0,0,0,0,0,0,135,31,71,33,0,0,0,0,0,0,0,0,0,0,139628.024873,17437.2986482,1.99555170503,0.0,2.93427725576,3.83071442648,0.0,26.4602546692,155822.073686,388454.378395,91793.6211026,487433.954705,148291.977116,0.0,73.0000686646,27.4131249875,1076.12740371,1207.39965071,1249.34316788,301.817441662,302.315031923,302.016252934,GH201400000043
2297555.19749,65,65,0,0,0,0,0,0,0,0,0,0,0,66.5500030518,0.0091942734526,0.00506891538311,0.00672025192347,0.0,0.0,0.0,0.44071751833,0.300848662853,0.334104061127,0.0,0.0,0.0,3.46786427498,1.91187405586,2.53471136093,95.55833333333334,76.76666666666665,71.29166666666667,22.933999487385154,18.42399958819151,17.109999617561698,28.391666666666666,28.625000000000004,28.65,0.630071780932,232.61087471,3232.16970683,3188.27828748,3175.87472839,834,2,832,0,0,0,0,0,0,0,0,0,0,0,834,2,832,0,0,0,0,0,0,0,0,0,0,0,834,2,832,0,0,0,0,0,0,0,0,0,0,0,549929.005226,30245.1616454,39.9917119612,0.0,3.47763867866,4.31808399223,0.0,4.75681114197,170089.703612,560967.142054,336288.169644,747372.843771,68121.0983106,0.0,61.1921259884,26.5989463131,177.44586428,172.29372605,182.971035797,307.504042084,308.870457694,308.858424474,GH201400000044
1533111.73639,64,41,0,0,0,0,0,0,0,0,0,23,0,66.0199966431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.80833333333332,94.40833333333333,95.40833333333335,22.753999491408468,22.657999493554236,22.897999488189818,26.291666666666668,26.308333333333334,26.625,1.16281489089,286.808602708,5848.95370419,6441.17668161,6277.82209419,833,29,804,0,0,0,0,0,0,0,0,0,0,0,833,29,804,0,0,0,0,0,0,0,0,0,0,0,833,29,804,0,0,0,0,0,0,0,0,0,0,0,265653.515601,88581.2430312,42.5736325924,0.0,3.81255049274,3.63920757923,0.0,1.98293328285,97122.6416842,670312.724121,20675.6296039,772092.68859,107449.991988,0.0,67.8414916978,24.7653747271,76.3566648989,76.6659956646,82.2936221001,301.192612791,302.065745687,302.165418683,GH201400000045
1705581.67308,65,63,0,0,0,0,0,0,0,0,0,2,0,66.0800018311,0.00952822532881,0.0161692982292,0.0291790467604,0.0,0.0,0.0,0.722771286964,0.970374345779,1.35748028755,0.0,0.0,0.0,3.51399326324,5.9688835144,10.6812124252,111.75833333333334,107.19166666666666,110.85833333333333,40.23299910072237,38.58899913746863,39.908999107964334,26.216666666666665,26.15833333333333,26.508333333333333,1.7086057942,381.480465201,5182.87153198,5480.49020824,5157.16045891,835,36,11,1,0,0,0,0,0,787,0,0,0,0,835,36,11,1,0,0,0,0,0,787,0,0,0,0,835,36,11,1,0,0,0,0,0,787,0,0,0,0,310425.171244,33873.8849536,33.0907576931,0.0,4.19595489446,3.88192734345,0.0,1.60359191895,154813.050478,625160.70299,0.0,742639.303048,140285.282642,0.0,71.6505305919,21.5170966159,44.5681138317,45.3051236404,45.5031285874,302.411875169,302.742639686,303.111285319,GH201400000046
