DHSID,education_buildings_count,education_buildings_avgarea,education_buildings_totalarea,education_buildings_ratio,recreational_buildings_count,recreational_buildings_avgarea,recreational_buildings_totalarea,recreational_buildings_ratio,commercial_buildings_count,commercial_buildings_avgarea,commercial_buildings_totalarea,commercial_buildings_ratio,government_buildings_count,government_buildings_avgarea,government_buildings_totalarea,government_buildings_ratio,religious_buildings_count,religious_buildings_avgarea,religious_buildings_totalarea,religious_buildings_ratio,industrial_buildings_count,industrial_buildings_avgarea,industrial_buildings_totalarea,industrial_buildings_ratio,health_buildings_count,health_buildings_avgarea,health_buildings_totalarea,health_buildings_ratio,residential_buildings_count,residential_buildings_avgarea,residential_buildings_totalarea,residential_buildings_ratio,all_buildings_count,all_buildings_totalarea,all_buildings_avgarea,buffer_area,all_buildings_ratio
BD201800000090,1.0,985.191675802806,985.191675802806,1.256402289041337e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,721.5988764387915,2164.7966293163745,2.7607373338449363e-05,0.0,0.0,0.0,0.0,4.0,3149.9883051191805,787.4970762797951,78413712.26365158,4.0171396228862734e-05
BD201800000091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364867,0.0
BD201800000092,4.0,1073.249786533734,4292.999146134936,5.47480666608491e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3775.42704011705,11326.28112035115,0.00014444260822990876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15619.280266486086,2231.325752355155,78413712.26364973,0.00019919067489075786
BD201800000093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364888,0.0
BD201800000094,4.0,9138.938769391507,36555.75507756603,0.0004661908487976458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,615.3568018523913,1230.7136037047826,1.5695132498850946e-05,0.0,0.0,0.0,0.0,6.0,37786.46868127081,6297.744780211801,78413712.26365143,0.00048188598129649674
BD201800000095,1.0,2871.841471838505,2871.841471838505,3.6624225392906616e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1109.0229437924609,2218.0458875849217,2.8286454289106353e-05,2.0,217.5902378833843,435.1804757667686,5.549800707095135e-06,5.0,5525.067835190195,1105.0135670380391,78413712.26365168,7.04604803891081e-05
BD201800000096,2.0,257.4005563603662,514.8011127207324,6.565192462637635e-06,0.0,0.0,0.0,0.0,2.0,326.951907730255,653.90381546051,8.33915136248003e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4473.175092964413,17892.700371857652,0.00022818330946630582,1.0,1625.0954539759064,1625.0954539759064,2.0724633575718443e-05,91.0,166.47781974131394,15149.481596459567,0.00019319939279909492,100.0,35835.98235047437,358.3598235047437,78413712.26364712,0.00045701167966623687
BD201800000097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3374.824887602211,3374.824887602211,4.303870828427432e-05,1.0,3374.824887602211,3374.824887602211,78413712.26364896,4.303870828427432e-05
BD201800000098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26365277,0.0
BD201800000099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364674,0.0
BD201800000100,2.0,192.64720135142795,385.2944027028559,4.913610025340913e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.849386644463465,60.849386644463465,7.760044115737292e-07,3.0,446.1437893473194,148.71459644910647,78413712.26364747,5.689614436914643e-06
BD201800000101,1.0,802.9404398896562,802.9404398896562,1.0239796289581585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.1386979611944,250.1386979611944,3.1899866839635106e-06,2.0,1053.0791378508507,526.5395689254253,78413712.26365146,1.3429782973545096e-05
BD201800000102,2.0,651.9197980990456,1303.8395961980912,1.66276988878455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1303.8395961980912,651.9197980990456,78413712.26364766,1.66276988878455e-05
BD201800000103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.2636494,0.0
BD201800000104,4.0,572.2740284110366,2289.0961136441465,2.9192548695405407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227.63325762061805,227.63325762061805,2.9029776941977243e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2516.7293712647647,503.34587425295297,78413712.26365122,3.2095526389603134e-05
BD201800000105,2.0,2086.8607913101273,4173.721582620255,5.3226935214941054e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,274.806411053909,549.612822107818,7.009141720772859e-06,3.0,1353.530431040188,4060.591293120564,5.178419916490793e-05,7.0,8783.925697848637,1254.8465282640911,78413712.26364863,0.00011202027610062186
BD201800000106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,272.76068635980846,545.5213727196169,6.956963992285059e-06,2.0,545.5213727196169,272.76068635980846,78413712.26365036,6.956963992285059e-06
BD201800000107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364845,0.0
BD201800000108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364975,0.0
BD201800000109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,219.71326847673802,219.71326847673802,2.801975089994418e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,219.71326847673802,219.71326847673802,78413712.26365033,2.801975089994418e-06
BD201800000110,2.0,894.2238522539241,1788.4477045078481,2.2807843843619628e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,222.44260622198348,444.88521244396696,5.673563967334341e-06,4.0,2233.332916951815,558.3332292379538,78413712.2636499,2.848140781095397e-05
BD201800000111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364908,0.0
BD201800000112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26365219,0.0
BD201800000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,285.81986542750286,571.6397308550057,7.290048058597221e-06,2.0,571.6397308550057,285.81986542750286,78413712.26364766,7.290048058597221e-06
BD201800000114,9.0,626.9393266005089,5642.4539394045805,7.195749029752863e-05,0.0,0.0,0.0,0.0,9.0,185.48450584121989,1669.360552570979,2.1289140692104474e-05,0.0,0.0,0.0,0.0,6.0,260.4377855174824,1562.6267131048942,1.9927977747704924e-05,6.0,874.6403578555969,5247.842147133581,6.692505679987437e-05,1.0,570.1169503184727,570.1169503184727,7.270628234021027e-06,252.0,201.22750699074115,50709.33176166677,0.0006466895941767047,283.0,65401.73206419928,231.10152672861935,78413712.263647,0.0008340598879479381
BD201800000115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,46708.45053872117,140125.3516161635,0.001787000609600251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,140125.3516161635,46708.45053872117,78413712.26365127,0.001787000609600251
BD201800000116,7.0,520.8121700990072,3645.6851906930506,4.6492954936697074e-05,0.0,0.0,0.0,0.0,11.0,201.43520218701804,2215.7872240571983,2.8257649843270325e-05,0.0,0.0,0.0,0.0,6.0,260.4377855174824,1562.6267131048942,1.992797774770394e-05,135.0,143.59884217749234,19385.843693961466,0.0002472251744539314,0.0,0.0,0.0,0.0,42.0,153.5336959799926,6448.415231159689,8.223581112290853e-05,201.0,33258.3580529763,165.4644679252552,78413712.26365086,0.0004241395681045113
BD201800000117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364934,0.0
BD201800000118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364762,0.0
BD201800000119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,154.07076792378817,154.07076792378817,1.9648447124370125e-06,1.0,154.07076792378817,154.07076792378817,78413712.26364906,1.9648447124370125e-06
BD201800000120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,154.07076792378817,154.07076792378817,1.9648447124369633e-06,1.0,154.07076792378817,154.07076792378817,78413712.26365101,1.9648447124369633e-06
BD201800000121,5.0,856.2901765837265,4281.4508829186325,5.460079314346451e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,97.42998921421787,2533.1797195696645,3.230531556843538e-05,31.0,6814.630602488297,219.82679362865474,78413712.26364876,8.690610871189989e-05
BD201800000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.2636521,0.0
BD201800000123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,768.6867119491826,3074.7468477967304,3.921185158864238e-05,0.0,0.0,0.0,0.0,139.0,82.34983388116359,11446.62690948174,0.0001459773626198806,143.0,14521.37375727847,101.54806823271657,78413712.2636495,0.00018518921420852295
BD201800000124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,456.41767083069755,1369.2530124920927,1.746190778327496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,113.99644756645172,66345.9324836749,0.0008461011546118532,0.0,0.0,0.0,0.0,82.0,177.30742666749427,14539.208986734531,0.00018541666459878403,667.0,82254.39448290152,123.31993175847305,78413712.26364882,0.0010489797269939121
BD201800000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364893,0.0
BD201800000126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364762,0.0
BD201800000127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,177.5998149897282,177.5998149897282,2.2649076272858172e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,411.40840492974775,822.8168098594955,1.049327708262275e-05,3.0,1000.4166248492237,333.47220828307456,78413712.26364642,1.2758184709908568e-05
BD201800000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,654.3455108854333,3271.7275544271665,4.17239212374834e-05,0.0,0.0,0.0,0.0,55.0,82.78168813938794,4552.992847666336,5.806373293943674e-05,60.0,7824.720402093502,130.41200670155837,78413712.26364875,9.978765417692012e-05
BD201800000129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,649.9222872409028,1949.7668617227087,2.486512633360723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1033.5858208280843,1033.5858208280843,1.3181187205534972e-05,9.0,195.01415956777524,1755.1274361099772,2.238291474084009e-05,13.0,4738.48011866077,364.4984706662131,78413712.26364698,6.042922827998229e-05
BD201800000130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.2636503,0.0
BD201800000131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962183911,0.0
BD201800000132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962184045,0.0
BD201800000133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,827.9188377018775,1655.837675403755,0.00013197928235404854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28309.777507808984,56619.55501561797,0.004512886950917292,1.0,3074.1977382237014,3074.1977382237014,0.00024503030540494925,8.0,324.67642421081206,2597.4113936864965,0.00020702783661048438,13.0,63947.00182293192,4919.000140225532,12546193.962184105,0.005096924375286774
BD201800000134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962183204,0.0
BD201800000135,1.0,15432.299038818921,15432.299038818921,0.0012300382957042071,0.0,0.0,0.0,0.0,4.0,335.8173944331979,1343.2695777327915,0.00010706590235904386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1803.6309955847594,68537.97783222086,0.005462850171040344,0.0,0.0,0.0,0.0,67.0,144.83446761046434,9703.909329901111,0.000773454432407968,110.0,95017.45577867368,863.7950525333971,12546193.962183755,0.007573408801511563
BD201800000136,1.0,5510.752322453546,5510.752322453546,0.0004392369780878408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5510.752322453546,5510.752322453546,12546193.962183846,0.0004392369780878408
BD201800000137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962184325,0.0
BD201800000138,1.0,584.51234195077,584.51234195077,4.658881758982507e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.77725424758021,40.77725424758021,3.250169284046426e-06,0.0,0.0,0.0,0.0,1.0,318.2647057100307,318.2647057100307,2.53674306860963e-05,0.0,0.0,0.0,0.0,3.0,943.5543019083809,314.518100636127,12546193.962184321,7.52064175599678e-05
BD201800000139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962183487,0.0
BD201800000140,1.0,612.3323460677673,612.3323460677673,4.8806223458159034e-05,0.0,0.0,0.0,0.0,1.0,49.86565832148737,49.86565832148737,3.974564594791755e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,662.1980043892546,331.0990021946273,12546193.96218419,5.278078805295078e-05
BD201800000141,1.0,338.29380229919,338.29380229919,2.696385878609225e-05,0.0,0.0,0.0,0.0,4.0,1163.6511024915749,4654.6044099662995,0.0003709973258820002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,682.4007884926025,682.4007884926025,5.439105999393768e-05,6.0,5675.299000758092,945.8831667930153,12546193.96218168,0.0004523522446620301
BD201800000142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962183831,0.0
BD201800000143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962184971,0.0
BD201800000144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.9621852,0.0
BD201800000145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962183466,0.0
BD201800000146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,82.02786797829779,3363.1425871102097,0.00026806078379206606,41.0,3363.1425871102097,82.02786797829779,12546193.962183552,0.00026806078379206606
BD201800000147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.96218333,0.0
BD201800000148,2.0,223.14078959477735,446.2815791895547,3.557107283170567e-05,0.0,0.0,0.0,0.0,4.0,1057.5089259117983,4230.035703647193,0.0003371568872916441,0.0,0.0,0.0,0.0,1.0,592.5665156023251,592.5665156023251,4.7230779102284085e-05,9.0,3413.3623429752333,30720.2610867771,0.00244857214700906,0.0,0.0,0.0,0.0,7.0,488.9442895756848,3422.610027029794,0.00027280066268272355,23.0,39411.75491224596,1713.5545614019982,12546193.96218405,0.0031413315489174165
BD201800000149,13.0,925.2191900862243,12027.849471120917,0.000958685120553119,1.0,10703.634467185166,10703.634467185166,0.0008531379715191623,9.0,1320.841551446139,11887.573963015251,0.0009475043984529779,0.0,0.0,0.0,0.0,2.0,583.2284928937584,1166.4569857875167,9.297297565327097e-05,1.0,91.6414770944715,91.6414770944715,7.304324910859709e-06,1.0,289.18089697349495,289.18089697349495,2.3049292705428057e-05,73.0,391.0508820770472,28546.714391624446,0.0022753286357332075,100.0,64713.05165280126,647.1305165280125,12546193.962185811,0.005157982719528025
BD201800000150,4.0,1141.517243994317,4566.068975977268,0.0003639405695257388,0.0,0.0,0.0,0.0,3.0,587.0988046401762,1761.2964139205287,0.0001403849182652097,0.0,0.0,0.0,0.0,1.0,294.66241418032183,294.66241418032183,2.3486199485557083e-05,10.0,676.8486437991618,6768.486437991618,0.0005394852381840524,0.0,0.0,0.0,0.0,24.0,406.45730276499734,9754.975266359936,0.0007775246657084677,42.0,23145.489508429673,551.0830835340398,12546193.962183004,0.0018448215911690258
BD201800000151,2.0,526.2414318795315,1052.482863759063,8.388861729154108e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,320.9186386811519,641.8372773623038,5.115792720062456e-05,4.0,2531.4798741664335,10125.919496665734,0.0008070909414589803,0.0,0.0,0.0,0.0,14.0,459.71058780612884,6435.948229285804,0.0005129801315590104,22.0,18256.187867072906,829.8267212305866,12546193.962183597,0.0014551176175101564
BD201800000152,1.0,335.91686965392523,335.91686965392523,2.677440430671211e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,320.9186386811519,641.8372773623038,5.115792720062589e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,232.12075232357483,696.3622569707245,5.550386508208777e-05,6.0,1674.1164039869536,279.01940066449225,12546193.96218327,0.00013343619658942577
BD201800000153,3.0,466.7469924817017,1400.240977445105,0.00011160683324884658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3671.1848343097504,113806.72986360226,0.009071016294394612,2.0,260.8929493040376,521.7858986080752,4.158917837400174e-05,3.0,188.57641735926276,565.7292520777883,4.509170301232361e-05,39.0,116294.48599173322,2981.909897223929,12546193.962183548,0.009269304009029783
BD201800000154,5.0,882.981403014283,4414.907015071415,0.0003518921378370845,1.0,10703.634467185166,10703.634467185166,0.0008531379715193308,4.0,2260.0313311020873,9040.12532440835,0.0007205472314278771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2013.1728535189043,6039.518560556713,0.00048138252754269505,0.0,0.0,0.0,0.0,28.0,361.7114604317704,10127.92089208957,0.0008072504635762122,41.0,40326.106259311215,983.5635673002736,12546193.962183334,0.0032142103319031997
BD201800000155,4.0,949.3958951861117,3797.583580744447,0.0003026880974573514,1.0,10703.634467185166,10703.634467185166,0.0008531379715192714,3.0,2207.0476037831218,6621.142811349365,0.0005277411485352701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.6414770944715,91.6414770944715,7.304324910860643e-06,0.0,0.0,0.0,0.0,27.0,241.82184904880003,6529.189924317601,0.0005204120025561053,36.0,27743.192260691052,770.6442294636404,12546193.962184208,0.002211283544978859
BD201800000156,4.0,746.1118379590379,2984.4473518361515,0.00023787671072451725,0.0,0.0,0.0,0.0,3.0,1219.725450656126,3659.1763519683777,0.00029165628739660993,0.0,0.0,0.0,0.0,1.0,258.34650954764766,258.34650954764766,2.059162406753303e-05,10.0,688.2914630761862,6882.914630761862,0.0005486057884572712,0.0,0.0,0.0,0.0,19.0,370.0557604537617,7031.059448621472,0.0005604137374102475,37.0,20815.944292735512,562.5930889928517,12546193.962184098,0.001659144148056179
BD201800000157,8.0,933.3611830997705,7466.889464798164,0.0005951517637384272,1.0,10703.634467185166,10703.634467185166,0.0008531379715192914,5.0,965.4827698367728,4827.413849183864,0.0003847711795094515,0.0,0.0,0.0,0.0,2.0,320.9186386811519,641.8372773623038,5.115792720062326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,429.8662598333326,23212.77803099996,0.0018501848529495647,70.0,46852.553089529465,669.322186993278,12546193.962183915,0.0037344036949173583
BD201800000158,3.0,695.0423131023655,2085.1269393070966,0.00016619597509747903,0.0,0.0,0.0,0.0,3.0,2207.0476037831218,6621.142811349365,0.0005277411485353237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,544.217819478375,8707.485111654,0.0006940339945245809,0.0,0.0,0.0,0.0,26.0,235.86323974374002,6132.444233337241,0.0004887892098449788,48.0,23546.199095647702,490.54581449266044,12546193.962182933,0.0018767603280023626
