DHSID,minor_roads_count,minor_roads_length,nocars_roads_count,nocars_roads_length,small_roads_count,small_roads_length,major_roads_count,major_roads_length,unknown_roads_count,unknown_roads_length,links_roads_count,links_roads_length,minor_roads_nearest-osmid,minor_roads_nearestdist,nocars_roads_nearest-osmid,nocars_roads_nearestdist,small_roads_nearest-osmid,small_roads_nearestdist,major_roads_nearest-osmid,major_roads_nearestdist,unknown_roads_nearest-osmid,unknown_roads_nearestdist,links_roads_nearest-osmid,links_roads_nearestdist,all_roads_length,all_roads_count,all_roads_nearestdist
BD201800000258,1434.0,1012436.0900791223,263.0,167588.80959976834,360.0,207785.00409976675,346.0,284524.37970047985,3.0,2511.9741222181506,65.0,34790.37258420284,841411766,0.02134299130933774,789394482,0.05571700082442315,629374733,0.04041724969929196,161647018,0.00470139918691344,161927922,0.035482575251156945,243723075,0.121395705787582,1709636.630185558,2471.0,0.00470139918691344
BD201800000259,1737.0,932925.0189568847,132.0,76541.74702777634,115.0,53986.53862304379,90.0,56645.56399813896,1.0,311.29800149758785,3.0,1070.444164811859,467869169,0.007930671333274714,653629230,0.04280020130200312,299784229,0.06672209168223692,467869168,0.025306186108528986,653572961,0.20504465895973195,700058700,0.3619365815566461,1121480.6107721531,2078.0,0.007930671333274714
BD201800000260,1517.0,838499.8269060476,35.0,29621.71870928414,113.0,48493.591279234504,104.0,51906.75281024509,0.0,0.0,0.0,0.0,692221685,0.6433970109809994,712233950,0.781033994253381,701643773,0.7412545340556794,327665434,0.7048426964791125,533403627,0.9547389067933073,311197624,0.865659252178242,968521.8897048114,1769.0,0.6433970109809994
BD201800000261,1416.0,1714720.3525746758,211.0,197837.70838532815,270.0,134217.72091721304,190.0,138192.6296563613,0.0,0.0,45.0,29105.259097585447,523748047,0.0013421772979242237,523851259,0.002623292841177204,523699903,0.0016333669211794366,331160942,0.0008652932829095148,551473848,0.007641169356494666,370133634,0.11843949019127889,2214073.6706311638,2132.0,0.0008652932829095148
BD201800000262,1467.0,909005.785087046,125.0,124411.12383214699,91.0,85747.06263309284,162.0,199124.67039462656,1.0,1561.8969568314646,35.0,19149.14660085078,178170724,0.005254990562677327,173315648,0.006114996681324208,178169253,0.01049028713081735,178167928,0.006705776238148626,173334977,0.013785120965893094,101865827,0.3867031065822973,1338999.6855045946,1881.0,0.005254990562677327
BD201800000263,1138.0,602582.4611429868,43.0,14930.086088364991,68.0,74343.53832416014,92.0,83598.78421424654,0.0,0.0,10.0,5402.061350917629,469342598,0.10432778916946134,838615227,0.026275998211385456,469330202,0.15605695194929045,469339619,0.04441795178901698,173334977,0.198007421172226,101865827,0.5714540689125784,780856.9311206761,1351.0,0.026275998211385456
BD201800000264,1409.0,1307200.9128299023,71.0,51997.94133231479,21.0,13556.976762687025,158.0,190809.95642410338,2.0,5913.051540418955,16.0,7460.092467866463,653603413,0.018843832732719397,837811830,0.11916356852746644,700357943,0.14226580286449847,708413379,0.01785023319496262,653572952,0.1564890701339558,700058700,0.22962289756709403,1576938.931357293,1677.0,0.01785023319496262
BD201800000265,1648.0,928731.37013417,131.0,71344.06845587255,153.0,78455.54059543429,100.0,57340.77922878371,0.0,0.0,18.0,13082.328846239765,399415276,0.3483480760824517,720436380,0.4487846485444694,710620539,0.4497740402160412,399415264,0.34054602212438456,561272302,0.5056846874809778,692088804,0.7559382772363878,1148954.0872605003,2050.0,0.34054602212438456
BD201800000266,1004.0,681723.1495408043,303.0,157482.97753478517,131.0,79389.44407409018,157.0,92085.35773280467,1.0,311.29800149758785,26.0,17072.232987107553,571984702,0.001167999750335047,575808803,0.011567566833257166,571879033,0.011432285374489686,571974308,0.00946166155055942,588187352,0.1178981471348706,744276379,0.07600124985591938,1028064.4598710896,1622.0,0.001167999750335047
BD201800000267,1027.0,595025.3076563141,55.0,21096.053648329125,15.0,69649.45137412916,51.0,39459.612007766234,0.0,0.0,1.0,220.57888973239125,528739142,0.8140371056739104,528751409,0.8156460428468081,244868751,0.8139620568174016,244868726,0.8139479298111751,533403627,0.9210081767727178,311197624,1.1299729075685063,725451.003576271,1149.0,0.8139479298111751
BD201800000268,280.0,139484.69707827657,67.0,105591.41255964602,33.0,17171.03481397548,64.0,36260.96673835276,0.0,0.0,1.0,344.2946748318315,692221685,0.298919664747141,803851693,0.5706688061819132,701643773,0.42265778698235246,827551057,0.45762736739632665,164049970,0.778148359652841,311197624,0.6533293406731587,298852.4058650827,445.0,0.298919664747141
BD201800000269,282.0,191688.58921069978,22.0,4865.742055326219,19.0,7879.669630853668,9.0,2862.580179635372,37.0,50841.34324561149,0.0,0.0,330496497,0.0008968045820821505,619370692,0.11595786182763228,619370691,0.09576570878081546,57046815,0.0008130333774100731,542562574,0.2787114958216371,694835881,0.3118497191037397,258137.92432212652,369.0,0.0008130333774100731
BD201800000270,17.0,13540.398261719465,0.0,0.0,0.0,0.0,5.0,933.1034409411329,6.0,1431.0041199020648,0.0,0.0,753741339,0.776111724180874,720430545,0.7937877579659316,753741340,0.7738256785383931,558333712,0.7670827222749425,561272302,0.9830623742458365,692088804,0.9853398615806048,15904.505822562664,28.0,0.7670827222749425
BD201800000271,172.0,61116.07899004787,2.0,197.10375055132747,2.0,280.58604341329357,8.0,3158.265498692023,0.0,0.0,0.0,0.0,658988527,0.12968881550955436,837753940,0.2695738654784963,465585637,0.20496155271803226,619516550,0.14130200442500876,857901217,0.38491967890272033,551359658,0.42615615793437267,64752.03428270452,184.0,0.12968881550955436
BD201800000272,80.0,47943.68968099121,17.0,12804.453111224193,0.0,0.0,17.0,23016.499572693407,0.0,0.0,0.0,0.0,469282327,0.2178567692604175,492130826,0.27561742728001415,550647360,0.24806644471160813,657038119,0.22221184380860595,791120036,0.44090078010128925,524460731,0.7135489501026197,83764.6423649088,114.0,0.2178567692604175
BD201800000273,230.0,73879.77579778589,4.0,860.6369855188225,1.0,192.48542436684386,18.0,7359.725143105915,2.0,485.5578875846604,0.0,0.0,758417746,0.3026774690152044,661299444,0.32835886032743394,837811048,0.3234982270934354,752024164,0.30933720275746107,550298578,0.5936005597066019,524460731,0.5535527811667781,82778.18123836211,255.0,0.3026774690152044
BD201800000274,49.0,12656.466375308115,0.0,0.0,0.0,0.0,13.0,12341.750374730476,0.0,0.0,0.0,0.0,470605933,0.006865315829836905,791318189,0.03087494733840032,457038789,0.026370496421041504,156940308,0.0016692125912748602,156615145,0.056733815227613366,819005654,0.10714085914094079,24998.21675003859,62.0,0.0016692125912748602
BD201800000275,38.0,15628.813469061235,0.0,0.0,0.0,0.0,6.0,1406.236346546752,0.0,0.0,0.0,0.0,720407100,0.008663655580470593,568410587,0.011652898741079974,563186676,0.01555523821829681,276256595,0.0005894643351369906,557368951,0.011942918449999713,277860211,0.023800071087643714,17035.04981560799,44.0,0.0005894643351369906
BD201800000276,3.0,1255.7623282674722,0.0,0.0,1.0,163.48680136489705,2.0,596.6814615698411,0.0,0.0,0.0,0.0,648715954,0.03866686192179806,584115821,0.0512673646023753,546913736,0.07519750621916409,546099969,0.06373055917645805,584100095,0.18218215610822466,731843846,0.12510152219197898,2015.9305912022103,6.0,0.03866686192179806
BD201800000277,15.0,4945.954778514267,0.0,0.0,0.0,0.0,2.0,309.91028977134147,0.0,0.0,0.0,0.0,465071503,0.06008720511883235,837810985,0.1375070735985158,743653750,0.1184842970801793,666960671,0.05865899657748058,791120036,0.5370391185698349,524460731,0.5754934929771394,5255.865068285608,17.0,0.05865899657748058
BD201800000278,285.0,111127.27639785942,6.0,982.7430595939718,12.0,9470.32466067216,12.0,13332.218796672987,0.0,0.0,0.0,0.0,764335778,0.015529662896280794,764582677,0.016715640320194593,764582669,0.016849471281188143,764335793,0.014439784888578363,363530366,0.07801745313385237,276471572,0.07326087325191381,134912.56291479853,315.0,0.014439784888578363
BD201800000279,443.0,165549.15824580664,24.0,40573.041655655245,10.0,11211.09220081489,20.0,13919.2348275331,0.0,0.0,0.0,0.0,548695919,0.004411361802124321,532385682,0.031155572457412007,548696000,0.024114910100916587,548695909,0.0038566511388635977,531932154,0.05295156720536937,440707858,0.036311422247000374,231252.5269298099,497.0,0.0038566511388635977
BD201800000280,360.0,146402.80427627746,11.0,13823.138801152856,10.0,29469.435296997464,11.0,36966.46782795468,0.0,0.0,0.0,0.0,859413819,0.03572256599594012,492130826,0.07027859173653883,481743199,0.07029639985833343,662332203,0.0933615471558896,791120036,0.2824197868844284,524460731,0.8283324360677032,226661.84620238244,392.0,0.03572256599594012
BD201800000281,199.0,86699.2619606753,5.0,626.9849251751631,30.0,2384.5896888314874,10.0,7826.647613525893,0.0,0.0,0.0,0.0,697262193,0.0013997392562244424,697264661,0.009026982799752082,723959314,0.028095363959504377,723987524,0.023097975693820893,578826459,0.14898736378290825,497127231,0.19763919937244498,97537.48418820783,244.0,0.0013997392562244424
BD201800000282,983.0,453022.23304957733,35.0,14836.791390075814,118.0,66540.96829664691,75.0,35297.16790427574,2.0,348.74801408459217,0.0,0.0,249305268,0.3236833526604073,519249216,0.3218302423588197,518694202,0.31855241363768694,690960564,0.3570287905321975,520278147,0.33058730646244483,844011632,0.3928299502958064,570045.9086546605,1213.0,0.31855241363768694
BD201800000283,438.0,144419.94188916494,28.0,23200.005392149396,11.0,4053.7887861744784,23.0,9880.302796469918,0.0,0.0,0.0,0.0,330493647,0.01416426243441046,441650763,0.0651967146936609,703059249,0.10933697512703384,440195200,0.01673788283856839,542562574,0.21570249265654406,694835881,0.2504026310794955,181554.03886395873,500.0,0.01416426243441046
BD201800000284,293.0,119200.36183984019,14.0,10310.72361249666,9.0,1773.0529358989074,16.0,52181.346451948026,0.0,0.0,0.0,0.0,528099057,0.334545634201628,685355661,0.40439648249739846,837748034,0.34287363973540386,129637452,0.33389437965477564,529367965,0.5980634076820043,311197624,0.43304092026014873,183465.48484018378,332.0,0.33389437965477564
BD201800000285,275.0,110557.62018113429,15.0,12901.436150926684,10.0,1781.0506591593687,14.0,43368.15607414358,0.0,0.0,0.0,0.0,741604648,0.1410829574866451,759343865,0.1864096731356601,758396599,0.14860494682901612,44880799,0.16895065349348615,550298578,0.5165733771945331,524460731,0.48224032958980967,168608.26306536392,314.0,0.1410829574866451
BD201800000286,231.0,74052.88965860357,19.0,22860.552882862292,25.0,14386.210832317549,30.0,26930.001322715576,1.0,1373.3788746916941,8.0,11594.00626084003,467564890,0.09906776738841047,356151558,0.17101952296603384,723032674,0.14762510334636553,238824591,0.08895729162134765,354130676,0.23356636948905876,367224903,0.4360175419387603,151197.0398320307,314.0,0.08895729162134765
BD201800000287,348.0,141658.05734437078,13.0,2709.224314220259,12.0,72965.40278444858,11.0,31152.583110918225,0.0,0.0,0.0,0.0,470682849,0.004346552679638561,718755781,0.06532072221112922,477515433,0.0682966655639528,163556870,0.019835255497522675,173324405,0.10233695452982879,101865827,0.3718565997735451,248485.26755395785,384.0,0.004346552679638561
BD201800000288,72.0,51708.99832236109,2.0,58.02611692641538,0.0,0.0,8.0,6256.4296024716705,0.0,0.0,0.0,0.0,588326916,0.03167576096445371,837811764,0.06069963753329165,584624412,0.07428961177426101,539941565,0.0007317875712508363,539942459,0.09512575827169198,692086797,0.43296111624424666,58023.45404175917,82.0,0.0007317875712508363
BD201800000289,70.0,46283.372449189286,3.0,535.2353312693702,0.0,0.0,7.0,5827.139826927701,0.0,0.0,0.0,0.0,470218880,0.005745202938907805,791318189,0.06239670893398058,457038788,0.001423729500169549,285894708,0.009427713072367042,156936251,0.06318444169644383,316539669,0.14322202626360514,52645.74760738635,80.0,0.001423729500169549
BD201800000290,148.0,56166.00792602213,1.0,48.02428228106537,15.0,14454.334001041858,10.0,3094.870120863677,0.0,0.0,0.0,0.0,470123719,0.018742398481943662,838624549,0.05438245851716418,445271475,0.046496904130468954,470123718,0.0048314273467720565,520120946,0.1809484276628806,594328576,0.19140921763930563,73763.23633020873,174.0,0.0048314273467720565
BD201800000291,28.0,11861.800204185734,0.0,0.0,0.0,0.0,9.0,5694.022972361116,0.0,0.0,0.0,0.0,524948067,0.37820641748084577,706851981,0.3786955124317116,785978015,0.38136333769032577,524941043,0.3780342953248893,578665925,0.5535288729349945,653936558,1.151263750948388,17555.82317654685,37.0,0.3780342953248893
BD201800000292,6.0,2884.68676502216,0.0,0.0,0.0,0.0,8.0,6484.458839951603,0.0,0.0,0.0,0.0,165022259,0.16020074441816345,712233950,0.22072369044214007,465585637,0.1942241088814532,327665433,0.15185194841930202,537288649,0.6864498630857664,553035809,0.5606914357934498,9369.145604973764,14.0,0.15185194841930202
BD201800000293,13.0,1969.0797781624894,0.0,0.0,0.0,0.0,14.0,6758.154014018872,0.0,0.0,0.0,0.0,692221685,0.682649766848053,528751417,0.7964558582697638,701643773,0.7943732950079699,244868741,0.794835787618132,533403627,0.8666361224318062,311197624,0.9468338864933281,8727.233792181361,27.0,0.682649766848053
BD201800000294,282.0,335741.79520405375,72.0,34462.057282379326,31.0,12390.538137868725,35.0,10378.983702711828,21.0,34979.569098837535,0.0,0.0,527572697,0.0019540763984397668,551515931,0.0024157694437910034,543304108,0.0025367362641145197,527572695,0.0006310685920095272,528334356,0.04253344718714215,546870445,0.056064990423764303,427952.9434258512,441.0,0.0006310685920095272
BD201800000295,85.0,43960.77598303869,7.0,3718.8386506348825,0.0,0.0,1.0,213.96772955657755,0.0,0.0,0.0,0.0,244505273,0.09677134832226951,688102458,0.050246471063932804,669413488,0.2331109566497932,249529245,0.042453605508474025,520120946,0.3066719472815438,594328576,0.6707975590307381,47893.582363230154,93.0,0.042453605508474025
BD201800000296,10.0,2068.652084619203,0.0,0.0,2.0,343.4643875569541,6.0,3252.9052451386833,0.0,0.0,0.0,0.0,469282327,0.06125699075466326,295902166,0.18773935597698677,662450288,0.20039896255212983,657038119,0.05719926587826004,791120036,0.44698376222966885,524460731,0.6637790767369982,5665.02171731484,18.0,0.05719926587826004
BD201800000297,1044.0,473720.71918165387,7.0,1960.8050190956794,91.0,57349.54867530425,64.0,41098.37892096378,0.0,0.0,0.0,0.0,245990021,0.0018760907846017024,837752466,0.01936850233612346,554635125,0.05081932295667661,245990015,0.0017225115855041978,554635127,0.049109719449140866,534660557,0.2840026503302895,574129.4517970175,1206.0,0.0017225115855041978
BD201800000298,39.0,13867.718859605951,11.0,10663.346071777725,0.0,0.0,2.0,803.1568213392198,0.0,0.0,0.0,0.0,843902565,0.003615839674329807,837755792,0.02717374158479799,641160255,0.0315868774353674,706940828,0.0021348119724294554,557373659,0.06836266284728294,763496748,0.10113524969173383,25334.221752722897,52.0,0.0021348119724294554
BD201800000299,149.0,138520.48367854345,50.0,11771.355207475588,5.0,1370.3818895907036,65.0,47975.18622601352,15.0,11227.308771774304,0.0,0.0,469894708,0.004454662809118685,700354382,0.0276045329392354,700354381,0.026079003908673893,270343276,0.0047089402140519186,537606157,0.1672109971257506,367224903,0.3123392729164179,210864.7157733976,284.0,0.004454662809118685
BD201800000300,951.0,606724.9248262135,203.0,242697.403562446,65.0,43780.51543943637,134.0,84753.4474048983,29.0,38918.47797351571,10.0,5372.815402974587,859390322,0.12029703551461132,295902166,0.16914242171638189,662450288,0.16190869498717358,657038119,0.10611654866164612,791120036,0.4517216130564481,278473788,0.7037343349790219,1022247.5846094846,1392.0,0.10611654866164612
BD201800000301,45.0,68001.62968563206,0.0,0.0,21.0,7876.233022275698,12.0,5850.122661468272,0.0,0.0,0.0,0.0,542798302,0.0006132164076018291,546873754,0.006291387832652736,542831610,0.002552313690885925,342886152,0.00553904470872588,561279398,0.02785280835460564,731843846,0.26644584470936356,81727.98536937602,78.0,0.0006132164076018291
BD201800000302,12.0,19407.833734127846,0.0,0.0,1.0,112.61137026399437,11.0,8332.83907138513,0.0,0.0,0.0,0.0,692221685,0.6155175957572665,528751417,0.6271306761243568,244868751,0.6292608851763448,244868741,0.6248414751803193,533403627,0.6730067338594055,311197624,0.9797688126891825,27853.28417577697,24.0,0.6155175957572665
BD201800000303,1.0,3910.207025778925,0.0,0.0,0.0,0.0,4.0,1366.2329243581348,0.0,0.0,0.0,0.0,520868913,0.018785381924262042,838521373,0.03383358207876824,520868865,0.04496903794901967,398901459,0.009673183143734396,521103471,0.08855430020364567,414912537,0.3431012292983226,5276.43995013706,5.0,0.009673183143734396
BD201800000304,22.0,8525.44154256008,0.0,0.0,0.0,0.0,4.0,2410.3000346564822,0.0,0.0,0.0,0.0,744929361,0.018693473738674585,536051193,0.03854327426809418,354140581,0.10288872768102225,360653803,0.03398294888535725,741288372,0.028104066308169213,700058700,0.4147137988093805,10935.741577216562,26.0,0.018693473738674585
BD201800000305,1.0,257.4110902853864,0.0,0.0,0.0,0.0,4.0,2614.575392124052,0.0,0.0,0.0,0.0,804767903,0.011329771574771493,838608077,0.04836964316007969,704488409,0.3099500696042463,249529953,0.005555865234050856,520120946,0.13402388444101646,594328576,0.5420252659416169,2871.9864824094384,5.0,0.005555865234050856
BD201800000306,463.0,257663.52743057068,4.0,583.0514843932818,5.0,1502.084419900129,51.0,12118.587706216806,0.0,0.0,2.0,1075.4752551168006,467887879,0.3053231212286561,838519461,0.32446910040905913,513221830,0.3603690068437351,162681791,0.31768943953702167,101868838,0.3430901672368588,844011632,0.36593930833150784,272942.7262961977,525.0,0.3053231212286561
BD201800000307,25.0,19763.707515625738,1.0,530.6299447063602,0.0,0.0,9.0,2605.9813830941252,0.0,0.0,0.0,0.0,463867944,0.0005046727030913656,670715014,0.040571804516825974,554635067,0.015160995311012754,554635061,0.009386495279112313,554635084,0.017531884783420656,534660557,0.24437861358952478,22900.318843426223,35.0,0.0005046727030913656
