DHSID,links_roads_length,major_roads_length,minor_roads_length,nocars_roads_length,small_roads_length,unknown_roads_length,all_roads_length
NG201800000823,0.0,6523.853345901897,34100.50962366231,20879.67074502814,387.17100994024736,0.0,61891.20472453259
NG201800000824,0.0,26053.43467303041,170479.86312067945,0.0,18.013205919285067,0.0,196551.31099962915
NG201800000825,215.32308649141592,86196.36688157235,373382.6693166018,1177.7534003206829,2760.8285805566725,0.0,463732.941265543
NG201800000826,0.0,18945.634044025643,140391.6799636251,0.0,17661.691407603557,0.0,176999.0054152543
NG201800000827,0.0,15845.050313339621,43277.811039215616,0.0,42491.4425688967,0.0,101614.30392145194
NG201800000828,0.0,60431.15201214822,353493.0392721172,8227.377115535868,10265.116018486113,0.0,432416.68441828736
NG201800000829,0.0,58298.01906514163,446224.39440628485,1178.5942872850678,5857.923508030869,0.0,511558.9312667424
NG201800000830,0.0,5421.607200561661,0.0,0.0,0.0,0.0,5421.607200561661
NG201800000831,0.0,7451.366792607269,22558.386796977305,0.0,0.0,0.0,30009.753589584576
NG201800000832,0.0,2945.1647430806465,33836.58672323601,0.0,0.0,0.0,36781.75146631666
NG201800000833,0.0,4987.177352237323,35160.886455982036,0.0,0.0,0.0,40148.06380821936
NG201800000834,0.0,4872.1508299655725,40459.38282603893,0.0,0.0,0.0,45331.533656004496
NG201800000835,0.0,0.0,9949.418861605049,0.0,681.3020156707443,0.0,10630.720877275793
NG201800000836,0.0,3578.5687927183144,0.0,0.0,0.0,0.0,3578.5687927183144
NG201800000837,0.0,0.0,13668.125399266759,0.0,0.0,0.0,13668.125399266759
NG201800000838,0.0,18491.08821125368,34963.34092221884,0.0,0.0,0.0,53454.42913347252
NG201800000839,0.0,9044.05832226155,50763.46520246915,0.0,0.0,0.0,59807.5235247307
NG201800000840,0.0,3704.5380705956773,42356.03128123359,0.0,0.0,0.0,46060.56935182927
NG201800000841,0.0,6583.108138798224,46432.82952160259,280.63847006492654,0.0,0.0,53296.57613046574
NG201800000842,0.0,13088.129576916908,26939.412651095536,0.0,0.0,0.0,40027.54222801245
NG201800000843,0.0,4410.23345804763,6109.454570166253,0.0,0.0,0.0,10519.688028213883
NG201800000844,0.0,0.0,53937.14840571751,0.0,0.0,0.0,53937.14840571751
NG201800000845,0.0,3961.8969049805,26681.560600885947,0.0,0.0,0.0,30643.45750586645
NG201800000846,0.0,3702.8600503426837,14029.578197332617,0.0,0.0,0.0,17732.4382476753
NG201800000847,0.0,0.0,29641.90519378512,0.0,1395.763418796414,0.0,31037.668612581536
NG201800000848,0.0,902.6480249059584,53881.471693323736,0.0,0.0,0.0,54784.1197182297
NG201800000849,0.0,0.0,45631.89326086897,0.0,678.9012954610677,0.0,46310.79455633004
NG201800000850,0.0,4089.3314349176994,48866.70096985882,0.0,1670.975232131533,0.0,54627.007636908056
NG201800000851,0.0,6175.941246002545,46910.143865772494,0.0,0.0,0.0,53086.08511177504
NG201800000852,0.0,2682.416337007676,45513.887910504156,0.0,131.3143526569993,0.0,48327.61860016883
NG201800000853,0.0,7249.3895746625385,80765.04474645751,8007.03869117159,7423.114653831607,0.0,103444.58766612325
NG201800000854,0.0,8513.477729972787,11980.7182814896,5175.397987475559,7339.044642053224,0.0,33008.63864099117
NG201800000855,0.0,5127.24016551034,20318.048297301542,3029.0741421579237,4738.870928957799,0.0,33213.2335339276
NG201800000856,0.0,2375.7491267487817,32227.87045858924,72.18973987673105,192.21940510532914,0.0,34868.02873032008
NG201800000857,0.0,5689.3910471480485,17253.574740556327,249.5196390325511,854.1185045168295,0.0,24046.603931253754
NG201800000859,0.0,8491.154481693779,66681.5768065803,0.0,0.0,0.0,75172.73128827408
NG201800000860,0.0,0.0,209784.9092032214,19084.586237707197,565.0057116675462,0.0,229434.50115259617
NG201800000861,0.0,37888.53886149884,130261.56963834737,4533.989203139763,3337.107890486133,0.0,176021.2055934721
NG201800000862,0.0,31714.653093076842,72372.79188496909,0.0,923.1027393007516,0.0,105010.5477173467
NG201800000863,0.0,24838.578838115198,210044.21666869574,0.0,908.3850423708343,0.0,235791.18054918176
NG201800000864,0.0,37378.46998273108,318782.6925777482,0.0,206.16094849286029,0.0,356367.3235089722
NG201800000865,0.0,22994.10764046865,172034.97614995504,0.0,0.0,0.0,195029.0837904237
NG201800000866,0.0,8145.016642713726,50806.89881619311,2694.6960596184035,395.593983770646,0.0,62042.20550229589
NG201800000868,0.0,4180.6491316780375,34065.99353344903,0.0,1138.7069855261902,0.0,39385.349650653254
NG201800000869,0.0,13269.40364112449,61354.54132269768,252.03549437555762,0.0,0.0,74875.98045819772
NG201800000870,0.0,0.0,29747.498603519278,0.0,0.0,0.0,29747.498603519278
NG201800000871,0.0,4012.8252281951527,27741.634340815996,687.8204034774105,0.0,0.0,32442.27997248856
NG201800000872,0.0,5013.6484544442155,19460.700472779372,0.0,0.0,0.0,24474.34892722359
NG201800000873,0.0,6808.223937806624,43823.93623411296,451.5439316068523,0.0,0.0,51083.704103526434
NG201800000874,0.0,9373.570493492944,76502.537396019,282.0291979549889,3162.5081079069105,0.0,89320.64519537384
NG201800000875,41.946149598839824,11188.643686513326,68781.50991386297,0.0,0.0,0.0,80012.09974997514
NG201800000876,0.0,3531.9910710307563,10540.37791957159,0.0,0.0,0.0,14072.368990602346
NG201800000877,0.0,4063.3778688815846,10964.44484003549,0.0,0.0,0.0,15027.822708917076
NG201800000878,177.6563743046896,10915.53331770261,65874.37159096489,445.30812744660693,0.0,0.0,77412.8694104188
NG201800000879,0.0,8557.23370059171,65882.1982266751,5168.746501281196,963.0716420970928,0.0,80571.2500706451
NG201800000880,0.0,3640.9715522675574,63718.77161250261,0.0,4763.104533804667,0.0,72122.84769857484
NG201800000881,0.0,6087.971858109196,157934.25836946946,15.975597373071817,76.44907264520243,0.0,164114.65489759692
NG201800000882,0.0,3904.319432482226,5123.744107376252,0.0,0.0,0.0,9028.063539858478
NG201800000883,2317.5538430930887,17939.36930750581,140174.65586972644,555.0958064487236,6916.889080015634,0.0,167903.56390678967
NG201800000884,1276.8746148313867,29925.949468275136,134796.48348468123,1439.6900151173247,4791.854567024784,0.0,172230.85214992985
NG201800000885,94.4661675459849,19201.125191207553,90528.82246097014,2445.909288128358,949.4755637324072,0.0,113219.79867158445
NG201800000886,37.92761524528438,23285.89175350962,153063.3161140349,2712.0197475495434,3980.184221206173,0.0,183079.33945154553
NG201800000887,0.0,1627.3161101523751,24396.082366057322,0.0,967.3886184443791,0.0,26990.78709465408
NG201800000888,0.0,7100.880312432295,32.173055371591964,0.0,0.0,0.0,7133.053367803886
NG201800000889,0.0,4391.242584378529,10378.910767226933,0.0,0.0,0.0,14770.153351605462
NG201800000890,0.0,4000.7770873560166,20065.140451489813,0.0,0.0,0.0,24065.91753884583
NG201800000891,0.0,39547.66147902081,301598.9949746084,781.2436293132209,650.9282940343949,0.0,342578.8283769769
NG201800000892,0.0,9070.254080561626,223943.90134062528,0.0,2373.1805019066323,0.0,235387.33592309355
NG201800000893,170.93583854319638,21261.209592368115,245640.1553559598,0.0,434.06811265411324,0.0,267506.3688995252
NG201800000894,0.0,5801.51359991969,44830.2782991465,0.0,237.73706578340534,0.0,50869.52896484959
NG201800000895,0.0,22423.153642613383,75891.94861863655,4647.22472936055,2637.1839585876214,0.0,105599.5109491981
NG201800000896,0.0,11020.892220802907,30210.196416704486,0.0,668.1424916075086,0.0,41899.2311291149
NG201800000897,0.0,11451.118847880633,81633.34470984516,0.0,0.0,0.0,93084.46355772579
NG201800000898,0.0,9965.865702121097,173620.8894044764,0.0,24.76212318702852,0.0,183611.5172297845
NG201800000899,0.0,22096.83967703305,126902.5683564922,0.0,4528.647999005008,0.0,153528.05603253026
NG201800000900,0.0,16034.901017136754,51268.19742962583,0.0,530.9425407007205,0.0,67834.0409874633
NG201800000901,0.0,32064.191159175378,12068.890608423308,0.0,0.0,0.0,44133.081767598684
NG201800000902,0.0,8378.550530307046,62203.87980247969,33.46249009503285,1621.98531435342,0.0,72237.87813723518
NG201800000903,0.0,6590.495313656129,27014.618659985426,0.0,54.03988524317042,0.0,33659.153858884725
NG201800000904,111.53351742610354,11661.126554027422,9847.191934819424,0.0,0.0,0.0,21619.85200627295
NG201800000905,0.0,3072.962093251684,33434.92518463622,0.0,0.0,0.0,36507.8872778879
NG201800000906,0.0,3970.873418516657,78342.33365067503,0.0,785.7650685972615,0.0,83098.97213778895
NG201800000907,0.0,10912.706225389113,44317.43310196198,177.42257586713768,515.0878447724181,0.0,55922.64974799065
NG201800000908,0.0,6059.524071843233,53486.825846674066,71.78551422225442,9602.083479874029,0.0,69220.21891261358
NG201800000909,0.0,14428.915467234892,55468.044684279,2303.6567558985766,2484.6751078345405,0.0,74685.292015247
NG201800000910,0.0,12809.790043817065,59911.99824584175,0.0,0.0,0.0,72721.78828965881
NG201800000911,0.0,11862.544526335532,75008.15965811335,0.0,0.0,0.0,86870.70418444888
NG201800000912,28.879169488540875,17427.093381457045,26613.721802630524,0.0,143.64548306041638,0.0,44213.33983663653
NG201800000913,0.0,12560.979502135608,30813.949286875333,0.0,0.0,0.0,43374.92878901094
NG201800000914,0.0,21878.744339995665,20871.500563983634,0.0,387.02064707796205,0.0,43137.26555105726
NG201800000915,0.0,6201.32810900902,75201.7227166215,0.0,0.0,0.0,81403.05082563052
NG201800000916,0.0,17742.613601499004,51109.07207024143,0.0,0.0,0.0,68851.68567174044
NG201800000917,1344.7823363550444,21201.90424085481,97030.64720320828,0.0,8956.396725373485,0.0,128533.73050579162
NG201800000918,1060.1382143924163,38149.58900810095,84455.69120734505,97.79773275242374,6080.505802415101,0.0,129843.72196500594
NG201800000919,0.0,4019.925897926087,5557.325844019782,0.0,15172.78362444997,0.0,24750.035366395838
NG201800000920,56.120940068174896,44254.46557914683,132359.52967388264,1020.4278495869646,4599.992777351894,0.0,182290.53682003653
NG201800000921,254.57656815489827,43541.202360429284,112050.57819179457,285.6892126297869,2201.4894756533363,0.0,158333.53580866187
NG201800000922,0.0,42155.046708712725,256137.92653676367,1798.4362219282607,4106.834930868793,0.0,304198.24439827347
NG201800000923,34.18086234870874,72916.65305734865,226913.97513562648,1075.0764267761508,5281.935040027694,0.0,306221.8205221277
NG201800000924,0.0,47605.577441774294,444128.08075125027,0.0,2297.1319002197647,0.0,494030.79009324434
NG201800000925,0.0,55314.64738257723,286864.6878777773,4464.71321389071,2759.485544348642,0.0,349403.53401859396
NG201800000926,0.0,52116.5209111691,268472.81267595006,9597.132578145658,3131.075773106054,0.0,333317.5419383709
NG201800000927,59.81306655492703,78846.2136911271,273024.37388577155,7078.117320469712,2804.655636948959,0.0,361813.1736008722
NG201800000928,0.0,54721.213151108626,303594.1166949151,0.0,152.71676131897388,0.0,358468.0466073427
NG201800000929,0.0,58067.352157789435,317180.70503080566,0.0,421.56560028338293,0.0,375669.6227888785
NG201800000930,0.0,38325.24316503342,314851.48682225746,0.0,1494.8959801612327,0.0,354671.62596745207
NG201800000931,0.0,58237.93172961099,326068.30336351466,0.0,0.0,0.0,384306.23509312567
NG201800000932,0.0,47258.283547271916,323118.8530799356,110.46357979093582,17.871634433891163,0.0,370505.4718414324
NG201800000933,0.0,78549.72796391736,231970.23031344145,0.0,376.6999200654653,0.0,310896.65819742426
NG201800000934,0.0,39379.955258529255,194760.42432367124,0.0,59.43161516771151,0.0,234199.8111973682
NG201800000935,0.0,10365.399163908629,336181.8961250656,0.0,1853.2636802283778,0.0,348400.5589692026
NG201800000936,0.0,68337.53982162884,350339.7353702716,0.0,104.395992154272,0.0,418781.6711840547
NG201800000937,0.0,40780.87985082735,323803.91803612234,0.0,1494.8959801612327,0.0,366079.6938671109
NG201800000938,85.87932438130309,18741.363266425687,86932.43116629512,0.0,78360.00400689156,0.0,184119.67776399368
NG201800000939,0.0,23936.930824470364,72561.26388976142,5276.043380673938,55630.006135420575,0.0,157404.24423032632
NG201800000940,77.98330922170226,48048.80623687219,35668.3711243491,0.0,6828.182061038719,0.0,90623.34273148171
NG201800000941,59.61236398447415,27394.33919372905,77083.17948437511,0.0,1024.4542630581495,0.0,105561.5853051468
NG201800000942,616.9200297791917,32850.93828046659,93350.45109384671,1881.2428523500446,4022.5085094860306,0.0,132722.06076592856
NG201800000943,785.7658511370429,46263.5089451464,109613.35479741445,1881.2428523500446,2350.676804185594,0.0,160894.54925023354
NG201800000944,0.0,16154.751634744634,92571.1333130715,0.0,6171.478332279046,0.0,114897.36328009519
NG201800000945,0.0,36211.06366844435,69795.66318673229,0.0,11001.346429626337,0.0,117008.07328480299
NG201800000946,299.9671370457409,100260.26116560747,270774.8982935891,730.7959415469127,1996.4532769379007,0.0,374062.3758147271
NG201800000947,0.0,70904.07828185898,137462.6213769344,511.89401606841255,0.0,0.0,208878.5936748618
NG201800000948,0.0,25123.364570023976,6586.370953662546,0.0,0.0,0.0,31709.735523686522
NG201800000949,0.0,7990.374382116062,29962.549372743142,871.3633108684368,0.0,0.0,38824.28706572764
NG201800000950,5916.144002927678,140224.9924346925,414490.6760841724,367.0990511298387,24412.1055967921,0.0,585411.0171697146
NG201800000951,224.11983116358306,58490.99474202506,198852.90499293024,1209.9275847559759,3603.940885666344,0.0,262381.8880365412
NG201800000952,0.0,9955.010595351076,49538.88401955986,0.0,83.13624215553743,0.0,59577.03085706648
NG201800000953,7.187352286052429,42710.38138795153,300623.84068559756,724.4503949705378,19506.27668664872,0.0,363572.1365074544
NG201800000954,0.0,67533.25958302809,277802.2406476477,161.08547975226094,2183.948397009057,0.0,347680.5341074371
NG201800000955,0.0,51009.909729733656,274921.34923018294,595.9058590412708,415.98508328374464,0.0,326943.1499022416
NG201800000956,48.46517903418652,75904.43394144467,248232.67265303357,539.8281828028728,9455.213809421286,0.0,334180.6137657366
NG201800000957,96.29341787679621,60599.003689837205,277895.7294343963,1877.0128779558906,14319.519262248286,0.0,354787.5586823145
NG201800000958,78.8564597613644,44104.59387446372,181716.6483788541,0.0,2192.313327963077,0.0,228092.41204104226
NG201800000959,0.0,19033.121269914765,156179.73467259953,503.34282792643205,7380.541087448207,0.0,183096.73985788893
NG201800000960,42.49901858474661,19095.69976669902,135081.90570947225,0.0,6031.170085288185,0.0,160251.2745800442
NG201800000961,0.0,24877.498635006763,108206.94803967889,0.0,0.0,0.0,133084.44667468563
NG201800000962,0.0,29540.790401336657,142214.81534523622,0.0,4513.903290863006,0.0,176269.50903743587
NG201800000963,74.42448517681449,30138.972226682024,123461.86590002122,0.0,0.0,0.0,153675.26261188005
NG201800000964,0.0,35398.817564010904,263398.6783388337,0.0,5492.584033453219,0.0,304290.0799362978
NG201800000965,0.0,29750.396755651826,188667.9319405717,0.0,10708.077156472295,0.0,229126.4058526958
NG201800000966,94.53339636200697,72348.55138357005,410911.02142648865,39.867058003441265,4973.98745231015,0.0,488367.9607167343
NG201800000967,0.0,17522.618817294562,116781.62328112815,87.62014395275231,3978.143434618049,0.0,138370.00567699352
NG201800000968,23.004313917172098,36996.82363099537,179987.45520576683,0.0,1459.3143332159289,0.0,218466.5974838953
NG201800000969,0.0,11530.616399008482,35973.11906258086,0.0,2959.54762990797,0.0,50463.28309149731
NG201800000970,0.0,12268.083815234138,83950.07226198845,0.0,3558.456097863732,0.0,99776.61217508631
NG201800000971,0.0,16274.145465271173,67632.31505931803,0.0,9778.446294307454,0.0,93684.90681889665
NG201800000972,44.60183240893633,29128.538263858725,219434.54815426318,2322.373063205044,1838.5153916880734,0.0,252768.57670542394
NG201800000973,232.49875790124472,57591.20296611608,295054.9585517264,52.74476001890586,14545.640726617476,0.0,367477.0457623801
NG201800000974,0.0,22579.438650126107,136020.8966890334,0.0,2060.0073815737105,0.0,160660.3427207332
NG201800000975,0.0,19118.814947215928,138037.43145396543,0.0,1742.65827268293,0.0,158898.90467386428
NG201800000976,0.0,11894.214611267878,21375.62104882607,0.0,351.0500825664243,0.0,33620.88574266037
NG201800000977,233.34841959978195,8539.527616718164,122581.77024340212,0.0,17710.47380357112,0.0,149065.1200832912
NG201800000978,0.0,3467.4636844990982,7164.707349593675,0.0,360.1448143440442,0.0,10992.315848436818
NG201800000979,0.0,0.0,236.71345015323996,0.0,23.980768091900572,0.0,260.6942182451405
NG201800000980,0.0,3927.405438332133,12562.563025371574,0.0,4293.238197255734,0.0,20783.20666095944
NG201800000981,0.0,4038.943384910493,12474.926217179076,0.0,2359.569188189203,0.0,18873.43879027877
NG201800000982,102.82704810694905,14783.67540761034,24652.371393156416,4375.2617892233,10830.090731910284,0.0,54744.226370007294
NG201800000983,0.0,23001.369324823256,62368.07675693976,2297.7048870581457,6338.139523108649,0.0,94005.29049192982
NG201800000984,0.0,0.0,0.0,997.6569118833756,4835.666035491034,0.0,5833.3229473744095
NG201800000985,0.0,0.0,8986.916743756512,1000.2843420655641,5434.501652448147,0.0,15421.702738270224
NG201800000986,0.0,775.4227807738571,13950.279052242433,1364.17711337579,7105.962706966948,0.0,23195.841653359028
NG201800000987,0.0,4191.847606343347,10720.197908231654,0.0,15317.19659531945,0.0,30229.242109894454
NG201800000988,0.0,0.0,0.0,1588.259974725562,0.0,0.0,1588.259974725562
NG201800000989,0.0,0.0,7444.6696135135,5610.010470600962,7151.805771471748,0.0,20206.48585558621
NG201800000990,0.0,5309.6138686596805,22286.722505351532,0.0,22575.652191412715,0.0,50171.988565423926
NG201800000991,0.0,0.0,18185.365521705808,0.0,25938.77028196581,0.0,44124.13580367162
NG201800000992,0.0,10754.488331711456,35963.995427824266,0.0,13585.50325065158,0.0,60303.9870101873
NG201800000993,0.0,0.0,9595.063811439964,0.0,561.7149651930015,0.0,10156.778776632966
NG201800000994,0.0,10976.936398917685,24317.130931082324,0.0,2056.5327313501157,0.0,37350.600061350124
NG201800000995,0.0,17198.364589981724,27067.750017081176,169.001074657551,13461.868418177342,0.0,57896.984099897796
NG201800000996,0.0,20392.081095358753,37813.90708742524,0.0,13513.054734073356,0.0,71719.04291685736
NG201800000997,0.0,15326.574865041954,48802.23353523246,1345.6703403542863,12184.771335944095,0.0,77659.25007657279
NG201800000998,0.0,12693.1003470019,10629.37171227418,1403.1474503383067,3807.81571706487,0.0,28533.435226679256
NG201800000999,0.0,8982.06728372468,32809.51380038947,6434.695379906211,15636.459461204746,0.0,63862.735925225104
NG201800001000,0.0,9497.594798053353,17314.05474649678,2302.4225923316876,9732.33033600964,0.0,38846.40247289146
NG201800001001,0.0,6335.089152226421,29724.273139582525,3370.7426519578917,6908.966015920709,0.0,46339.07095968755
NG201800001002,10.758904695241817,15029.432980372429,27696.09432712927,1896.9825110472993,13850.459476253078,0.0,58483.72819949732
NG201800001003,0.0,0.0,4466.579681946092,0.0,2257.0584853038586,0.0,6723.63816724995
NG201800001004,0.0,0.0,0.0,0.0,4922.535900597201,0.0,4922.535900597201
NG201800001005,0.0,0.0,10241.530137211772,533.3579248846924,17748.513066886626,0.0,28523.40112898309
NG201800001006,0.0,0.0,0.0,0.0,3961.05083947422,0.0,3961.05083947422
NG201800001007,0.0,0.0,14759.251356302248,0.0,21316.809327373296,0.0,36076.06068367555
NG201800001008,0.0,0.0,0.0,4493.1016727981,4835.666035491034,0.0,9328.767708289133
NG201800001009,0.0,0.0,15799.006115442313,2734.1871215763895,279.02000191508046,0.0,18812.213238933782
NG201800001010,0.0,0.0,19535.809532416995,2734.1871215763895,351.2297814283186,0.0,22621.226435421704
NG201800001011,0.0,0.0,5762.828187742988,3017.543328615972,15211.94448693545,0.0,23992.31600329441
NG201800001012,0.0,0.0,11355.289071107612,0.0,2056.7771530154887,0.0,13412.0662241231
NG201800001013,66.77213893388618,39950.78909331573,99867.91043988377,842.2938678589092,2685.525606733679,0.0,143413.29114672597
NG201800001014,6.1877047681412325,28688.22914938359,99095.1071159007,96.68947465832436,12480.12110337054,0.0,140366.3345480813
NG201800001015,66.77213893388618,36618.26617999263,85313.46061996055,842.2938678589092,9641.219353771872,0.0,132482.01216051786
NG201800001016,0.0,4655.391843598794,33329.02944361813,0.0,1861.8083244442732,0.0,39846.2296116612
NG201800001017,7.504295134331268,29747.96952030554,114771.6679926025,0.0,3265.8798761773405,0.0,147793.0216842197
NG201800001018,113.98390013872707,9190.79199927108,104328.23290396677,0.0,2112.210282070463,0.0,115745.21908544704
NG201800001019,0.0,18972.32081954607,18592.713167895425,0.0,389.86963201239837,0.0,37954.90361945389
NG201800001020,0.0,1132.7226697884562,28666.2763584111,0.0,0.0,0.0,29798.999028199556
NG201800001021,0.0,34713.15247649984,67379.2072381239,0.0,3448.387944833644,0.0,105540.74765945738
NG201800001022,0.0,11604.825104120704,20121.629466770206,5602.865274816351,9694.995309594,0.0,47024.31515530126
NG201800001023,0.0,24981.556058309525,14006.427629196402,0.0,0.0,0.0,38987.983687505926
NG201800001024,0.0,10738.188413410537,12931.764481087152,0.0,0.0,0.0,23669.95289449769
NG201800001025,0.0,19343.38262512164,23131.892568089952,234.61732305269985,8745.7190696084,0.0,51455.61158587269
NG201800001026,0.0,14362.351878461643,43482.13933689754,1223.870702757146,7693.706474336323,0.0,66762.06839245265
NG201800001027,198.5304509963288,20650.94918081991,21126.42671470875,0.0,141.40983372706813,0.0,42117.316180252055
NG201800001028,0.0,10444.12741976432,16181.18809986609,0.0,726.0744567567647,0.0,27351.389976387174
NG201800001029,0.0,22090.92369920732,12732.443860309073,2505.1240411681033,9411.275185774497,0.0,46739.766786459
NG201800001030,0.0,16048.025963453267,65371.997394688515,0.0,8287.042263468898,0.0,89707.06562161069
NG201800001031,0.0,22356.007294777228,119880.19877545888,0.0,6692.860212336492,0.0,148929.0662825726
NG201800001032,0.0,30146.02436321477,63409.49216585233,2696.5708891112654,8459.964608555592,0.0,104712.05202673395
NG201800001033,0.0,27281.360439426364,172615.7886633438,0.0,1076.925688060462,0.0,200974.0747908306
NG201800001034,0.0,15841.548109472977,18776.185695063927,0.0,0.0,0.0,34617.7338045369
NG201800001035,0.0,13749.566218146778,21170.31788266559,317.0267750268081,9445.383397654376,0.0,44682.29427349356
NG201800001036,0.0,0.0,296.4195790077509,241.64323480382333,0.0,0.0,538.0628138115742
NG201800001037,0.0,0.0,0.0,0.0,1015.2489435642351,0.0,1015.2489435642351
NG201800001038,0.0,10789.587679943797,0.0,0.0,0.0,0.0,10789.587679943797
NG201800001039,0.0,11646.492012075258,1937.18231403597,0.0,0.0,0.0,13583.674326111228
NG201800001040,0.0,20454.8542829765,14824.467805475262,0.0,991.6730006589858,0.0,36270.99508911075
NG201800001041,0.0,0.0,20157.449817020617,0.0,0.0,0.0,20157.449817020617
NG201800001042,0.0,11662.236963657668,4064.757309020363,0.0,2554.8551294666613,0.0,18281.849402144693
NG201800001043,0.0,15883.7783454504,11409.941340751995,0.0,2871.964376464946,0.0,30165.68406266734
NG201800001044,0.0,18779.67846079731,61241.35880629595,0.0,4096.600746894339,0.0,84117.6380139876
NG201800001045,0.0,10735.675894811786,8807.409932224493,0.0,21445.71313980521,0.0,40988.798966841496
NG201800001046,0.0,10748.159764427643,12674.064270845176,0.0,21491.67320433392,0.0,44913.89723960674
NG201800001047,0.0,15412.605244692859,28061.09842472273,0.0,6432.111582955831,0.0,49905.81525237142
NG201800001048,33.9827294819572,11902.91661982349,9554.812582054496,0.0,0.0,0.0,21491.711931359943
NG201800001049,0.0,14462.588993380483,101322.1814982388,5482.143262042617,9431.440950768567,0.0,130698.35470443047
NG201800001050,169.4046513885227,42849.4523005576,133653.38036070083,0.0,1245.3335030683004,0.0,177917.57081571527
NG201800001051,0.0,7554.154812217654,9746.404384402027,0.0,40.9471830530718,0.0,17341.50637967275
NG201800001052,65.19819246076027,18173.31110327637,58422.00234843654,0.0,2523.4075394039796,0.0,79183.91918357766
NG201800001053,0.0,9123.334161544215,69744.65192736733,0.0,1022.7355404898776,0.0,79890.72162940144
NG201800001054,0.0,15784.30355637183,56323.45184843027,616.4903424392619,3591.3034693663576,0.0,76315.54921660773
NG201800001055,0.0,9573.788968785504,4377.946287868891,0.0,6190.1306910233625,0.0,20141.865947677758
NG201800001056,19.872059045037275,14056.988402847812,18503.749868852483,0.0,1659.9601900371251,0.0,34240.57052078246
NG201800001057,957.5329407032494,22716.381943326018,73378.11176392023,980.9382213375397,232.3798284812106,0.0,98265.34469776823
NG201800001058,121.1780153442282,21332.594004158975,117086.28793092236,912.7404680585117,2501.733512632642,0.0,141954.53393111672
NG201800001059,0.0,11745.637520742877,40290.31147696289,0.0,1816.3951215815255,0.0,53852.34411928729
NG201800001060,0.0,10276.438839786462,50796.89655245434,75.17644268465388,1437.0267262091388,0.0,62585.53856113459
NG201800001061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001062,135.79169091217105,26211.154001209703,93498.35942591526,1486.6218244977558,4563.5389611921655,0.0,125895.46590372705
NG201800001063,0.0,3576.542953826065,13220.630808447146,238.37409012519868,6802.5597351413535,0.0,23838.107587539762
NG201800001064,82.89709994357787,12417.739765241613,55735.63249363373,0.0,233.20688275640862,0.0,68469.47624157534
NG201800001065,0.0,3656.62622503462,9246.126564591448,0.0,2162.466625155008,0.0,15065.219414781077
NG201800001066,20.734432729780735,31678.643875333302,26063.803447486127,1074.1004355345833,26.84015492957155,0.0,58864.12234601337
NG201800001067,0.0,7750.013905470004,76416.54128566539,0.0,190.39421271706573,0.0,84356.94940385244
NG201800001068,0.0,10173.820486982717,21898.824730127944,0.0,4210.888262072495,0.0,36283.533479183156
NG201800001069,0.0,5469.379094824382,35178.089510788624,0.0,1572.9810516905623,0.0,42220.44965730357
NG201800001070,0.0,30284.559658406215,29323.93562584323,0.0,57.87858810837436,0.0,59666.37387235782
NG201800001071,0.0,23704.39819998892,43745.533698676896,0.0,0.0,0.0,67449.93189866582
NG201800001072,179.4523727127402,62448.07001874457,111763.7443396931,0.0,7275.623888158899,0.0,181666.89061930933
NG201800001073,0.0,45673.874414225524,177862.85283361713,537.6836312840713,16711.831879581034,0.0,240786.24275870775
NG201800001074,0.0,22235.96712303192,38675.38963459593,0.0,5524.084707440563,0.0,66435.44146506842
NG201800001075,85.62517527428874,24394.066706983293,41271.065744257256,0.0,3325.8912921585593,0.0,69076.6489186734
NG201800001076,0.0,36820.03794550644,89867.76753044143,0.0,12494.592367197807,0.0,139182.39784314568
NG201800001077,1268.0485971197452,44484.827717029766,199875.10498233855,1745.1752359129778,16766.801227274962,0.0,264139.95775967604
NG201800001078,88.37004953037925,49825.31743629019,22635.05476951995,0.0,1261.0637668926522,0.0,73809.80602223317
NG201800001079,323.3785213581443,47913.273414488904,65469.37671264391,0.0,227.83780984307668,0.0,113933.86645833403
NG201800001080,0.0,0.0,0.0,0.0,6801.542061961217,0.0,6801.542061961217
NG201800001081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001082,23.252028868211287,3764.4552997964865,54982.372929067016,238.37409012519868,11159.112594676979,0.0,70167.5669425339
NG201800001083,56.84458136152346,15769.050305626752,107821.28184771125,0.0,12839.493973732564,0.0,136486.6707084321
NG201800001084,0.0,20745.813100396444,43239.95280938665,0.0,4512.911173625052,0.0,68498.67708340814
NG201800001085,0.0,7905.529250084276,14699.347914765249,0.0,10094.721493480818,0.0,32699.598658330342
NG201800001086,0.0,9980.277146930846,25049.31802141459,0.0,0.0,0.0,35029.59516834543
NG201800001087,0.0,0.0,22874.299420224263,0.0,7371.301363432138,0.0,30245.600783656402
NG201800001088,0.0,5863.514290573956,30691.406692148383,0.0,562.172724514308,0.0,37117.09370723664
NG201800001089,0.0,9839.548710822655,55491.26733759459,0.0,5110.86596980681,0.0,70441.68201822405
NG201800001090,0.0,2197.468991218856,8425.012523699254,0.0,0.0,0.0,10622.481514918109
NG201800001091,0.0,3331.824184323024,10225.843877849637,0.0,1899.618517819065,0.0,15457.286579991725
